	GeneSymbol	ENS96	baseMean	log2FoldChange(Ctr/Dexa)	lfcSE	stat	pvalue	padj
ENSMUSG00000001247	Lsr	ENSMUSG00000001247	6.81927977409702	-0.421746978670017	0.576764672887859	-0.731228867673762	0.464639370320115	0.999923294692819
ENSMUSG00000001248	Gramd1a	ENSMUSG00000001248	4314.24628377644	0.100018766014446	0.0913954129102656	1.09435214339091	0.273800564341125	0.999923294692819
ENSMUSG00000001249	Hpn	ENSMUSG00000001249	4.37528987721002	-1.29592705420907	0.88884492201262	-1.45799005216196	0.144843285020229	0.999923294692819
ENSMUSG00000001260	Gabrg1	ENSMUSG00000001260	2204.45726769767	-0.128111834959767	0.208560209957664	-0.614267865312239	0.539038333761568	0.999923294692819
ENSMUSG00000001270	Ckb	ENSMUSG00000001270	91389.6238783062	0.142701770359123	0.507103239633696	0.281405755684391	0.778399204021844	0.999923294692819
ENSMUSG00000001280	Sp1	ENSMUSG00000001280	4984.87654653164	0.0474860484515483	0.0740234366168141	0.641500187263152	0.521197759271404	0.999923294692819
ENSMUSG00000001281	Itgb7	ENSMUSG00000001281	32.863718211867	-0.142701270992811	0.780167518915236	-0.182911064012542	0.854867801528442	0.999923294692819
ENSMUSG00000001285	Myg1	ENSMUSG00000001285	1164.98184008398	-0.0815079116356715	0.139954997415067	-0.582386575264204	0.560306322066624	0.999923294692819
ENSMUSG00000001288	Rarg	ENSMUSG00000001288	185.932146336723	0.0389367797773533	0.308519697424634	0.126205166484921	0.899569521805182	0.999923294692819
ENSMUSG00000001289	Pfdn5	ENSMUSG00000001289	3232.65416311636	-0.0465572091940479	0.113020830875438	-0.411934763117777	0.68038723993575	0.999923294692819
ENSMUSG00000001300	Efnb2	ENSMUSG00000001300	632.214111475182	0.277438070662448	0.249533153106384	1.11182849737072	0.266211896621959	0.999923294692819
ENSMUSG00000001305	Rrp15	ENSMUSG00000001305	900.408187820345	-0.0852381963387853	0.104313573611424	-0.817134274934382	0.41385169758839	0.999923294692819
ENSMUSG00000001313	Rnd2	ENSMUSG00000001313	3226.78189833535	0.176206758697074	0.347598309362695	0.506926397369829	0.612206463063241	0.999923294692819
ENSMUSG00000001323	Srr	ENSMUSG00000001323	1770.72764927673	0.268846842305862	0.257144819328303	1.04550751987976	0.295788466888998	0.999923294692819
ENSMUSG00000001333	Sync	ENSMUSG00000001333	23.7225576754508	-0.326901209688557	0.315940802357864	-1.03469133220178	0.300813085280749	0.999923294692819
ENSMUSG00000001334	Fndc5	ENSMUSG00000001334	152.726371827934	0.652333461799341	0.312962752887274	2.08438050784371	0.0371255694349868	0.999923294692819
ENSMUSG00000001349	Cnn1	ENSMUSG00000001349	8.11984049106511	-0.209948304434729	0.51795523391274	-0.405340636967285	0.685227139787585	0.999923294692819
ENSMUSG00000001366	Fbxo9	ENSMUSG00000001366	874.334929889873	0.00513201863336234	0.114733864931856	0.0447297634086537	0.964322709664462	0.999923294692819
ENSMUSG00000001376	Vps50	ENSMUSG00000001376	2305.86476108905	-0.0590298145204083	0.139688166467991	-0.422582785736077	0.672599688347883	0.999923294692819
ENSMUSG00000001380	Hars	ENSMUSG00000001380	3126.92183753905	-0.0291663406479179	0.092483087939897	-0.315369450757013	0.7524811590055	0.999923294692819
ENSMUSG00000001383	Zmat2	ENSMUSG00000001383	2600.41674889513	-0.0602466698491116	0.162440524297217	-0.370884482857729	0.710723573104624	0.999923294692819
ENSMUSG00000001403	Ube2c	ENSMUSG00000001403	2090.82095922489	-0.280904260813466	0.452537729954764	-0.620731139570497	0.534776537226523	0.999923294692819
ENSMUSG00000001415	Smg5	ENSMUSG00000001415	3503.76578959061	-0.105135421139412	0.13253896635874	-0.793241595493091	0.427637077300422	0.999923294692819
ENSMUSG00000001416	Cct3	ENSMUSG00000001416	14155.9305114187	-0.12848111809494	0.139163905254423	-0.923235934346968	0.355884266163823	0.999923294692819
ENSMUSG00000001418	Glmp	ENSMUSG00000001418	1331.01660869584	0.0152225776510956	0.117884881156733	0.129130873286935	0.897254093165176	0.999923294692819
ENSMUSG00000001419	Mef2d	ENSMUSG00000001419	874.388807118686	0.0440485306711882	0.152425497022736	0.288984005508066	0.772593617379614	0.999923294692819
ENSMUSG00000001420	Tmem79	ENSMUSG00000001420	13.390773919724	-0.633749511425378	0.434034266553188	-1.46013704507295	0.14425241318042	0.999923294692819
ENSMUSG00000001424	Snd1	ENSMUSG00000001424	6626.54284185118	-0.0830316605799107	0.138064924385636	-0.601395763256938	0.547576419883151	0.999923294692819
ENSMUSG00000001435	Col18a1	ENSMUSG00000001435	239.762709865731	-0.0677282851506026	0.598962229727651	-0.113076053529116	0.909970259726627	0.999923294692819
ENSMUSG00000001436	Slc19a1	ENSMUSG00000001436	533.185951378928	-0.119814628846793	0.125754451082965	-0.952766505002243	0.340708388719137	0.999923294692819
ENSMUSG00000001440	Kpnb1	ENSMUSG00000001440	17584.1507608135	-0.111716315820049	0.137888217643355	-0.810194792052506	0.417828230221069	0.999923294692819
ENSMUSG00000001441	Npepps	ENSMUSG00000001441	2370.18641746182	0.00568692813775703	0.120861223202208	0.0470533723479073	0.962470689620297	0.999923294692819
ENSMUSG00000001444	Tbx21	ENSMUSG00000001444	1.3937985910011	0.947129056348835	1.45457446867726	0.651138237844999	0.514957254962889	NA
ENSMUSG00000001445	Mrpl10	ENSMUSG00000001445	1890.58879064312	-0.0257605461298793	0.11328936971672	-0.227387143156445	0.820122716746437	0.999923294692819
ENSMUSG00000001467	Cyp51	ENSMUSG00000001467	9974.70159571965	-0.173867580720207	0.224462763702909	-0.774594315119152	0.438579417574365	0.999923294692819
ENSMUSG00000001472	Tcf25	ENSMUSG00000001472	10509.2762009919	0.0193974642582881	0.144280135953584	0.134443068895696	0.89305222669377	0.999923294692819
ENSMUSG00000001473	Tubb6	ENSMUSG00000001473	1754.31151656358	-0.0441497401690168	0.521310717025826	-0.0846898763579986	0.932507944547599	0.999923294692819
ENSMUSG00000001482	Def8	ENSMUSG00000001482	2185.59113803066	0.0450276658228282	0.0826004301636998	0.545126287279511	0.585666664263761	0.999923294692819
ENSMUSG00000001493	Meox1	ENSMUSG00000001493	1.97910663999188	0.807819232347757	1.06500607173591	0.758511386729517	0.448144898937014	0.999923294692819
ENSMUSG00000001494	Sost	ENSMUSG00000001494	2.6613941991662	0.0994783129846159	0.84275114952928	0.118039961191604	0.906035994748561	0.999923294692819
ENSMUSG00000001496	Nkx2-1	ENSMUSG00000001496	4.97797649906749	0.248866753500198	0.790323974623774	0.31489207146812	0.752843601661101	0.999923294692819
ENSMUSG00000001504	Irx2	ENSMUSG00000001504	283.388264639769	0.504368700615742	0.38511504843924	1.30965721194174	0.19031182460829	0.999923294692819
ENSMUSG00000001506	Col1a1	ENSMUSG00000001506	22.4466710770915	1.03594757317448	0.728727938201304	1.42158344543709	0.155147213403631	0.999923294692819
ENSMUSG00000001507	Itga3	ENSMUSG00000001507	63.4199303515123	-0.470201635173095	0.345556115316719	-1.36070992331341	0.173605377394932	0.999923294692819
ENSMUSG00000001508	Sgca	ENSMUSG00000001508	1.98694955304063	-0.00483360115939624	1.13173165691485	-0.00427097813325541	0.996592262848185	0.999923294692819
ENSMUSG00000001517	Foxm1	ENSMUSG00000001517	2624.32164798707	-0.157434469225368	0.409605114336034	-0.384356697988422	0.700714090199262	0.999923294692819
ENSMUSG00000001518	Itfg2	ENSMUSG00000001518	703.879835013444	0.0266519581179554	0.162344544327375	0.164169102376552	0.869598023796474	0.999923294692819
ENSMUSG00000001520	Nrip2	ENSMUSG00000001520	119.631215962501	-0.0102973499613161	0.260427409918867	-0.0395401926568486	0.968459709451432	0.999923294692819
ENSMUSG00000001521	Tulp3	ENSMUSG00000001521	677.586941725222	0.158807093210479	0.272755025845371	0.582233426197284	0.560409461100236	0.999923294692819
ENSMUSG00000001524	Gtf2h4	ENSMUSG00000001524	636.814955817931	-0.17133062292022	0.16242359508066	-1.0548382630931	0.291499301613106	0.999923294692819
ENSMUSG00000001525	Tubb5	ENSMUSG00000001525	39374.5301359809	-0.206254734206844	0.341971166555918	-0.603134867433678	0.546418972612176	0.999923294692819
ENSMUSG00000001542	Ell2	ENSMUSG00000001542	512.390336378447	0.365647006750402	0.345558344821515	1.0581339221869	0.289994391088456	0.999923294692819
ENSMUSG00000001552	Jup	ENSMUSG00000001552	258.843416774122	0.276837207136571	0.20951664372835	1.32131367804605	0.186396795120514	0.999923294692819
ENSMUSG00000001555	Fkbp10	ENSMUSG00000001555	163.547879691802	0.0573976121293693	0.401968243286144	0.142791409739576	0.8864549215937	0.999923294692819
ENSMUSG00000001558	Klhl10	ENSMUSG00000001558	18.1806845714245	-0.440755895012938	0.406777779494274	-1.0835299203435	0.278573277683841	0.999923294692819
ENSMUSG00000001569	Nom1	ENSMUSG00000001569	1260.83360308367	0.0976793621842181	0.167234902926074	0.584084784187647	0.559163271344395	0.999923294692819
ENSMUSG00000001576	Ergic1	ENSMUSG00000001576	4048.8618409545	-0.159623184590142	0.0970556926577506	-1.64465556031859	0.100040862113656	0.999923294692819
ENSMUSG00000001583	Tnk1	ENSMUSG00000001583	13.4927937031821	-0.112738375020824	0.547618537311175	-0.2058702679686	0.83689225068026	0.999923294692819
ENSMUSG00000001588	Acap1	ENSMUSG00000001588	3.16167032777529	0.0657264093651155	1.04460599637796	0.0629198086101493	0.949830361106469	0.999923294692819
ENSMUSG00000001604	Tcea3	ENSMUSG00000001604	4.60207890169645	-1.76664609516274	0.944845282893364	-1.86977288996227	0.0615153625606467	0.999923294692819
ENSMUSG00000001627	Ifrd1	ENSMUSG00000001627	1402.50746156346	0.194325973592772	0.196633384030653	0.988265418666033	0.323022676856397	0.999923294692819
ENSMUSG00000001630	Stk38l	ENSMUSG00000001630	716.884947537098	0.03391347595115	0.141325318472558	0.239967447571932	0.810355492426946	0.999923294692819
ENSMUSG00000001632	Brpf1	ENSMUSG00000001632	1825.45391521221	-0.0667627343628008	0.136550588430102	-0.488923080671862	0.624896154547959	0.999923294692819
ENSMUSG00000001642	Akr1b3	ENSMUSG00000001642	3157.22853010744	-0.159625575924923	0.15064939518163	-1.05958325111409	0.289334236637559	0.999923294692819
ENSMUSG00000001663	Gstt1	ENSMUSG00000001663	493.158303044095	0.088087373586351	0.629342689184661	0.139967262828574	0.88868585620058	0.999923294692819
ENSMUSG00000001665	Gstt3	ENSMUSG00000001665	41.327670664853	0.229455458267264	0.882593783890578	0.259978556902811	0.794880314134525	0.999923294692819
ENSMUSG00000001666	Ddt	ENSMUSG00000001666	551.006244636612	0.201811649846158	0.310216331089254	0.650551339890916	0.51533615034528	0.999923294692819
ENSMUSG00000001672	Marveld3	ENSMUSG00000001672	13.8965257529117	0.78139170955013	0.51541312234456	1.51604931204635	0.129506883828956	0.999923294692819
ENSMUSG00000001674	Ddx18	ENSMUSG00000001674	1815.71460720245	-0.0621014897223702	0.0808788746824339	-0.767833256412234	0.442586254025745	0.999923294692819
ENSMUSG00000001687	Ubl3	ENSMUSG00000001687	4417.85170426574	0.0137885940371699	0.0684866361271368	0.201332622200529	0.84043849595631	0.999923294692819
ENSMUSG00000001700	Gramd3	ENSMUSG00000001700	538.858108848288	-0.320716373765527	0.278682534883635	-1.1508305459452	0.24980195556031	0.999923294692819
ENSMUSG00000001707	Eef1e1	ENSMUSG00000001707	1125.57746527972	-0.11515681700406	0.154351659648321	-0.746067889820141	0.455626405223024	0.999923294692819
ENSMUSG00000001729	Akt1	ENSMUSG00000001729	6647.4563777568	-0.12822415272942	0.114659403240796	-1.11830472778702	0.263436868412726	0.999923294692819
ENSMUSG00000001739	Cldn15	ENSMUSG00000001739	7.61797936550634	0.606527434173367	0.553118036739299	1.09656057818856	0.272833528386824	0.999923294692819
ENSMUSG00000001741	Il16	ENSMUSG00000001741	7.26832313745137	0.651280840766088	0.564574003725739	1.15357922339348	0.248672720381739	0.999923294692819
ENSMUSG00000001750	Tcirg1	ENSMUSG00000001750	272.943538116762	0.176512772174627	0.332900468878724	0.530226865612889	0.595954646277001	0.999923294692819
ENSMUSG00000001751	Naglu	ENSMUSG00000001751	432.442395766597	-0.0474688012995596	0.154634907835358	-0.306973386307445	0.758863629497239	0.999923294692819
ENSMUSG00000001755	Coasy	ENSMUSG00000001755	1024.07196476754	-0.019727748916913	0.137610079803984	-0.143359766559353	0.886006056336436	0.999923294692819
ENSMUSG00000001761	Smo	ENSMUSG00000001761	2782.02684486156	-0.265439895959102	0.374664481641952	-0.708473604959357	0.478651197866306	0.999923294692819
ENSMUSG00000001763	Tspan33	ENSMUSG00000001763	259.623995659349	-0.263234568992882	0.152332822768604	-1.72802265597572	0.083984162600009	0.999923294692819
ENSMUSG00000001767	Crnkl1	ENSMUSG00000001767	1470.61590735894	0.0717686215043019	0.122239321316314	0.587115673839426	0.557126021520825	0.999923294692819
ENSMUSG00000001768	Rin2	ENSMUSG00000001768	3179.63269031341	-0.231079248913909	0.374020247739614	-0.617825506267197	0.536690368204739	0.999923294692819
ENSMUSG00000001773	Folh1	ENSMUSG00000001773	37.172991322428	0.811209097089116	0.365023268974499	2.22234900084079	0.0262597290346138	0.999923294692819
ENSMUSG00000001774	Chordc1	ENSMUSG00000001774	1961.41177431066	-0.0369719509548183	0.125091886686308	-0.295558344623361	0.767567389196547	0.999923294692819
ENSMUSG00000001783	Rtcb	ENSMUSG00000001783	9458.13547271583	-0.0156292039717344	0.140221083641672	-0.111461155240207	0.911250667238592	0.999923294692819
ENSMUSG00000001785	Pwp1	ENSMUSG00000001785	2066.41190870846	-0.17677379103184	0.0916501280741399	-1.92878935083254	0.0537570184042318	0.999923294692819
ENSMUSG00000001786	Fbxo7	ENSMUSG00000001786	2772.51374159145	-0.172163650259336	0.410494049241801	-0.419405958691311	0.674919470043807	0.999923294692819
ENSMUSG00000001794	Capns1	ENSMUSG00000001794	4164.76223728415	0.0745681819062916	0.064969299416753	1.14774489760103	0.251073890653692	0.999923294692819
ENSMUSG00000001802	Lrp3	ENSMUSG00000001802	2805.39653375332	-0.00260861785002623	0.154161012381294	-0.0169213850488618	0.986499332406908	0.999923294692819
ENSMUSG00000001827	Folr1	ENSMUSG00000001827	5.54163564395229	0.379830952368514	0.932576853537039	0.407291850454905	0.683793647608758	0.999923294692819
ENSMUSG00000001829	Clpb	ENSMUSG00000001829	2104.54820829431	-0.22568191065649	0.268400012367649	-0.840841655205869	0.400436647698004	0.999923294692819
ENSMUSG00000001833	Sept7	ENSMUSG00000001833	18392.2708887286	0.141567156353361	0.164525213000854	0.860458733170743	0.389536221921092	0.999923294692819
ENSMUSG00000001844	Zdhhc4	ENSMUSG00000001844	914.748475901908	0.0317249887573822	0.0877646125164544	0.361478138485876	0.717742044705793	0.999923294692819
ENSMUSG00000001847	Rac1	ENSMUSG00000001847	13722.3714362862	0.00324821901495487	0.0635182463393907	0.0511383610561127	0.959215268265473	0.999923294692819
ENSMUSG00000001855	Nup214	ENSMUSG00000001855	1961.15504349056	-0.00401637295919185	0.103582020173926	-0.0387748081418756	0.969069929916225	0.999923294692819
ENSMUSG00000001864	Aif1l	ENSMUSG00000001864	3991.9832085706	-0.133211759586626	0.14768763289925	-0.901983171993151	0.367065807048557	0.999923294692819
ENSMUSG00000001870	Ltbp1	ENSMUSG00000001870	538.067472657983	0.511015801356555	0.245973139469725	2.0775268488999	0.0377529598389837	0.999923294692819
ENSMUSG00000001891	Ugp2	ENSMUSG00000001891	1823.31228924221	-0.171213025116791	0.195568329213991	-0.875463965995482	0.381321508414142	0.999923294692819
ENSMUSG00000001901	Kcnh6	ENSMUSG00000001901	13.7270515215874	0.332948691281288	0.728960905563534	0.456744235171154	0.64785489196517	0.999923294692819
ENSMUSG00000001909	Trmt1	ENSMUSG00000001909	1708.90555904173	0.0738814036865902	0.0901336907681707	0.819686879089615	0.412394631774767	0.999923294692819
ENSMUSG00000001910	Nacc1	ENSMUSG00000001910	5332.633855431	0.121924265245061	0.155576171475609	0.783694984190917	0.433219106369448	0.999923294692819
ENSMUSG00000001911	Nfix	ENSMUSG00000001911	1319.60147413933	-0.0384308321798463	0.14730267384556	-0.260897044001653	0.794171904469485	0.999923294692819
ENSMUSG00000001918	Slc1a5	ENSMUSG00000001918	316.787855116277	-0.464197722466553	0.442637795705008	-1.04870783058009	0.294312609139739	0.999923294692819
ENSMUSG00000001924	Uba1	ENSMUSG00000001924	22949.4815670415	-0.0405580648322028	0.0727859148292082	-0.557224085557929	0.57737433556478	0.999923294692819
ENSMUSG00000001930	Vwf	ENSMUSG00000001930	116.952870634487	-0.19914188056305	0.485096614790681	-0.410520037640296	0.68142450768724	0.999923294692819
ENSMUSG00000001942	Siae	ENSMUSG00000001942	688.033249353156	0.196267626898418	0.27046982910421	0.725654419749707	0.468050650741115	0.999923294692819
ENSMUSG00000001943	Vsig2	ENSMUSG00000001943	1.3793060607422	-0.246933951924516	1.40213461039111	-0.176112871114163	0.860205269282507	NA
ENSMUSG00000001946	Esam	ENSMUSG00000001946	15.3118755310976	0.239166630142063	0.560715394788753	0.426538369313309	0.669715595492727	0.999923294692819
ENSMUSG00000001948	Spa17	ENSMUSG00000001948	86.393554170482	-0.153122720878161	0.20428842870631	-0.749541821080299	0.453530701809069	0.999923294692819
ENSMUSG00000001962	Fam50a	ENSMUSG00000001962	956.759762588489	-0.0193879270675488	0.114059084443475	-0.169981436920589	0.865024735384546	0.999923294692819
ENSMUSG00000001964	Emd	ENSMUSG00000001964	1316.69342370009	-0.131797287654064	0.0904930352267675	-1.45643570606061	0.14527221097117	0.999923294692819
ENSMUSG00000001983	Taco1	ENSMUSG00000001983	323.563270344323	0.0316550501747322	0.171402324716836	0.184682735353956	0.853477888420995	0.999923294692819
ENSMUSG00000001985	Grik3	ENSMUSG00000001985	8088.54779887662	0.145552947612667	0.379855340607902	0.383179942605866	0.701586348669386	0.999923294692819
ENSMUSG00000001986	Gria3	ENSMUSG00000001986	3030.11863497142	0.0658900567171812	0.264874618604803	0.248759420831825	0.803546881998898	0.999923294692819
ENSMUSG00000001988	Npas1	ENSMUSG00000001988	41.5879046357887	-0.383463223764567	0.358506289482829	-1.06961365815294	0.28479324479862	0.999923294692819
ENSMUSG00000001995	Sipa1l2	ENSMUSG00000001995	7507.92398115308	0.0343371005491242	0.283224115496834	0.121236500249598	0.903503714312929	0.999923294692819
ENSMUSG00000001998	Ap4e1	ENSMUSG00000001998	839.585222060868	0.0213395172013144	0.0841745655830084	0.253515026225713	0.799870251096592	0.999923294692819
ENSMUSG00000001999	Blvra	ENSMUSG00000001999	486.679526983463	-0.137809498215181	0.141680359568694	-0.972678913539626	0.330712908497522	0.999923294692819
ENSMUSG00000002006	Pdzd4	ENSMUSG00000002006	2344.77956539899	-0.0549268081245053	0.180308045968501	-0.304627604550163	0.760649793287875	0.999923294692819
ENSMUSG00000002007	Srpk3	ENSMUSG00000002007	320.16380321835	0.153815642252797	0.43957640462878	0.349917876922201	0.726400330318851	0.999923294692819
ENSMUSG00000002010	Idh3g	ENSMUSG00000002010	3674.39257308661	-0.0310257567353024	0.180171506519254	-0.172201239445077	0.863279323501301	0.999923294692819
