Geneid	CD-coefficient	Significance
OXSR1	0.002502062651606744	-0.04210355301836877
PDCD5	0.002501842851968463	-0.03980389143203111
TIMMDC1	0.002493685620397246	-4.643343960109014e-06
ANXA4	0.0024822700963869166	0.025976261668903218
GMNN	0.002460577694542578	-0.010180964822542604
RANBP17	0.0024599512401737053	-0.026976172823776068
IVNS1ABP	0.002456173465856559	-0.03386010681184898
MCMBP	0.0024530933340646366	-0.052575959296512154
EPSTI1	0.0024467409820365747	0.012494093914479087
DNAJB11	0.00242512550579003	0.021599755529333298
SPCS1	0.002418214230170155	-0.005340397780805972
WDFY3	0.0024180260012470313	0.000995371841940429
SC5D	0.002416962851925242	-0.018214610327674352
PLD5	0.0024106170495829344	-0.03616804914090188
SAR1A	0.002407260603210874	-0.018566863052402516
NCL	0.0024033326511212756	-0.0476742792058753
DSG2	0.0024008696153174167	0.01922848027130722
PVRL3	0.0023984394222754247	-0.028823435894582805
GMFB	0.0023953882924830482	-0.01010828905879474
ZNFX1	0.002392625578908248	0.0012199801059968873
MTCH2	0.002383136236648182	-0.04953595766853536
CCDC53	0.0023821202624288353	0.036425309047521476
KLF9	0.002375565720786345	-0.0394939628031899
RTN4	0.0023741893968181765	-0.019583758655467798
NR1H3	0.002372960453452313	-0.044984573719227816
RNF213	0.0023631962978796876	-0.02259855426399804
NFE2L1	0.0023626598735929085	-0.04671925374262498
RPL34	0.0023623282194992433	-0.021195855269452113
USMG5	0.002355789832245196	0.0013734547731351077
IFI44	0.002346807692371238	-0.027597785228863136
DGCR2	0.0023456936753496957	0.023950347526359356
ZNF644	0.002344234033272727	0.0020494237786961023
LAMC1	0.0023437424821583465	-0.04181189381084166
FDX1	0.002340254331321484	0.0021333830671489973
NCBP2	0.002333756955053192	-0.04775426655887971
COL4A5	0.0023333138077781144	0.03126406402546611
MARC1	0.0023238297431119738	-0.05267342016373017
BLCAP	0.002318962090791959	0.03573094924806253
PCGF5	0.0023156661833968217	-0.04015474099338312
AK4	0.0023151048219459316	0.01913709298971241
PHLDB2	0.002313603014376801	-0.03798280026947953
CD24	0.0023123477791446704	0.03588087831647277
IL10RB	0.00230816943130395	-0.02918332269754298
SNX8	0.002299896040029424	-0.00624818217056522
DNAH5	0.002279979817759135	0.021744433184881645
ZPR1	0.0022765503282099657	0.0010397521574191382
AP3S1	0.002272786262436252	0.02658841773243365
ARPC2	0.0022709428418293794	0.030791117952585746
CALCR	0.002267794833988587	0.03729424322971067
CHMP2A	0.0022676256281967994	0.03381478951711231
TXNDC15	0.002266681942363255	0.0015572283047483593
LRRC75A-AS1	0.002266577004464301	-0.052667299568958215
TSPO	0.0022633976362435994	0.0016922168150140804
VAMP8	0.0022561081123918555	0.0012240398845237976
RPN2	0.002249415463762812	-0.02093291970547173
GTF3C6	0.002242219252305097	-0.016323397801512485
ACSL4	0.002241432173786742	0.00859634826137416
HTRA1	0.0022373698952154013	-0.026390456588794853
ANAPC16	0.002234953052502941	0.02302619765943345
EPS8	0.002234764817061666	0.01254125321394084
PHB	0.002228653384023245	-0.03828911282246528
NFIL3	0.002225773921109153	-0.04667318527642583
SH3TC1	0.002220914520976806	-0.014449803447842635
AREG	0.0022201369483747097	0.028370345516719325
EXOC2	0.0022150808154326727	0.010589578726326376
TNS2	0.002208366130186657	0.0013207877516728805
KLHL4	0.002201338959720742	-0.039981924648113676
MMAB	0.00219999484588551	-0.050808158773652634
TTC37	0.002194510686541433	0.0016527684104956641
HIVEP2	0.0021909725223801264	-0.021988607884586286
PPIL1	0.002187913671473298	-0.03367048769836811
POLR1B	0.0021833117427354034	-0.03473563294558224
RAB3GAP2	0.002183115376658384	-0.02787032065168371
DAD1	0.0021814368160153904	0.026472058616181293
PARL	0.002177703390264475	-0.041137089587650166
NRCAM	0.0021763987589235242	-0.04477038592926741
GADD45A	0.002168644963721908	-0.004855718338580617
SRPRB	0.002167851791912105	-0.0043917304418868985
PPP1CB	0.00216777943020324	-0.03345837980153232
PDGFC	0.002158163137054886	-0.039495776649213776
GTF2H5	0.002153709120813855	-0.016063655217775197
CTNNBL1	0.0021528957971015837	0.0282648755390503
MAPKAP1	0.002147606173544764	-0.05268055208622102
YIPF5	0.002146846850780845	0.0011419176342113424
GNS	0.0021464663100028633	-0.011176780106510131
MPI	0.002145351932037699	-0.050427060247182465
EXOSC7	0.0021440409368702986	0.010266185015233242
GALNT1	0.002141553819239967	-0.005150178966876029
TMEM97	0.0021363119521584564	0.0011202170253818977
TRIM38	0.002132567448411193	0.0016457168818383439
AKR1B1	0.002124805272012583	0.01981902012294398
SSBP2	0.002121630113552549	-0.004191427555015781
ARHGAP31	0.0021213488968861325	0.029150944157200487
EFNA5	0.0021193143482260645	0.016553978413590797
FIBP	0.002119042262339062	0.0007358917738898296
ADAR	0.0021181888104326615	0.013029609929717011
NSDHL	0.0021174169318163463	-0.044577756802538615
PARK7	0.0021159423488098595	-0.041144893123620574
CFAP97	0.002112563057701851	0.03431250752218895
C19orf70	0.002110570992651589	0.037500497566285165
ALOX15B	0.002110378386339007	0.02177341486671707
OBSL1	0.0021102244975282534	-0.0434584155667177
HK1	0.0021082512839225957	-0.022043206060529952
SIK2	0.002107241563660631	-0.013901271751389
ALDH7A1	0.0021060136402020887	0.020784229422864075
ST3GAL6	0.0021024842675540197	-0.0038814871703927167
KIAA1462	0.0020997121642699337	-0.038061921104319996
EHF	0.00209794110838566	0.016073965725658806
GAREM	0.0020966342874869158	-0.005683396756478942
LIPH	0.0020917263079405155	-0.048134214675790155
FAM49B	0.0020859992953830343	0.0059172746983783275
C14orf119	0.0020825483645480476	0.03719324970433929
MINA	0.0020821924666706887	-0.052198525353475356
GSS	0.002081985127650117	-0.015506988051932735
EHBP1	0.0020701728367779303	0.016178950888153132
YIF1A	0.0020672575218037086	0.0011384113002976814
MYO9A	0.0020639277696145224	-0.04859290001355099
ABLIM2	0.0020626241982629944	0.004880621022193156
EDEM2	0.0020603679482713915	0.01727073421562475
TMED5	0.0020598449354799803	0.0003546502284681452
MTIF2	0.0020543194970855214	-0.04940136475658308
DNAJB14	0.002053642326628083	0.02156034172343152
GOLPH3	0.002050548673394975	-0.01162742625215285
SLC39A6	0.0020446328328970033	-0.01106768271616887
JAK2	0.002042573555868161	-0.03404812243410771
PDHA1	0.0020424516741202894	-0.03945492400195705
TOMM6	0.002040666217967131	0.0013607896734475489
RAB10	0.00203402700812259	-0.028309395637501233
TRMT10C	0.0020278936958459544	0.0016644566516428316
MRPL3	0.0020276781514505867	-0.0501468109464156
OLA1	0.002024885473660495	-0.04323350016757732
POLR2G	0.00202439761418633	-0.034645150951660986
C5orf42	0.0020236348929528933	0.03760660126581923
NFS1	0.0020197369267411897	-0.04660703817448908
ICAM1	0.0020116230165460485	-0.026846068264405387
SEC61B	0.0020063292298257906	-0.0166524733687462
RNF141	0.0020053465475122025	-0.022927463937864823
NXN	0.0020046588307096333	-0.04363649323105989
MGAT1	0.002004404858705056	-0.05232016614663665
ALDH3B1	0.0020042704136691274	0.02066273963481635
PPIC	0.002001017795716179	-0.03373487841445377
IMPACT	0.0019986498915484487	-0.030469776520906988
EIF3K	0.0019980431980717818	0.015439141292970221
C5orf30	0.001997571651500731	0.03760928696642667
NSMCE1	0.0019953874340106915	-0.04453479064339416
DDRGK1	0.001990662337287208	0.025198656897844507
SNRPE	0.0019902087720476526	-0.006551513063415615
OSTC	0.001985053804308869	-0.042389296628925544
MRPL15	0.001984078054249491	-0.050215022747875815
C4orf3	0.0019774481401721045	0.03762620413602617
GSTK1	0.0019750550099506933	-0.015581119610608374
NBEAL1	0.0019748972423693735	-0.04793640685377565
CYB5R1	0.0019724155652189254	0.02736575652517434
TBC1D2B	0.0019693376117033636	-0.0013818543194973332
ASAP2	0.0019641931063921775	0.0313129146372227
ST3GAL1	0.0019571483870919216	-0.003928545867758926
NDUFS5	0.001955705999414711	-0.0471885415179214
BBS10	0.0019524277417340777	0.03480206106559425
EIF5A2	0.0019467835124796075	0.015152135322965471
EXOC1	0.0019427576247119619	0.010605757204350308
CSTF3	0.0019425771618424195	0.028724200894980734
PRDX4	0.001939639735370728	-0.03241666228607254
BCAR3	0.0019391534534314988	0.034916048203445946
TMEM14C	0.001938611127978498	0.0005660019025478524
PRKCH	0.0019382397527575302	-0.03197669385924107
POLD4	0.0019370628911794911	-0.03488906552618598
MFN1	0.0019341615006943816	-0.05235680921502489
EI24	0.0019339768335024457	0.015998805412386713
SLC35D1	0.001933651919691786	-0.011480305905784527
TSG101	0.0019333407218812568	0.0016928889812286574
FRMD3	0.001930500061466079	-0.0027997385858609114
PPP5C	0.0019299345289818608	-0.032818518106204286
HNRNPDL	0.0019294868759734878	-0.023368658830941413
SEL1L3	0.0019294262400458412	-0.016564228519201918
VDAC2	0.001921939380218928	0.0011875290594306476
CLTB	0.001918036906690274	0.032362682835840706
KIAA0391	0.0019150082578766729	-0.037573965516978336
ZDHHC7	0.0019126005755291647	0.0012691812701567384
IP6K3	0.0019065601468474557	-0.03156593338843666
CALCOCO2	0.0019062845027675124	0.037296478985287124
PGLS	0.001904373601818465	-0.038475086325284846
ATP5G1	0.0018981038129485077	0.033033625664136285
EIF3E	0.0018955678757661795	0.015559991415372065
GUK1	0.001893970410470349	-0.016692826624773838
MTHFD1	0.0018933161225739286	-0.049444551637706446
PGRMC2	0.001886381633709046	-0.03834842833532692
USP9X	0.0018862747658864125	0.0012700605823676714
TTC3	0.0018843244047678151	0.0016613844588395654
FAM69A	0.0018824297305935053	0.005590522402534548
CD99L2	0.0018814852657738895	0.03564103398545909
METTL5	0.0018772845445643057	-0.05239149350864486
AFF1	0.001875914460022659	0.016756705908079476
WDR13	0.001875597020429698	0.0009945442768701795
TMED7	0.0018748581846631516	0.00036270318844322524
EIF3I	0.0018731339413693819	0.015499575703796425
UNC13B	0.0018698721081062142	0.0014105397376802387
FAM210B	0.0018693927290122055	0.006888203496518919
CLCN3	0.0018660908597035962	0.033019918965551454
TMEM219	0.0018657596979655927	0.0008209081664430906
DMBT1	0.0018632630596892102	0.022139714937612603
SLC35A3	0.0018599288354913125	-0.01156476579913912
SERPINB6	0.0018562571527504757	-0.015755109271695433
TSPAN5	0.0018560036506164272	0.0016942670670725413
ICE2	0.0018556659945880686	-0.026951143269701938
RPS21	0.0018530462689276025	-0.020632259982190537
THSD4	0.0018493850287062436	-0.0001766266757885493
ARRDC3	0.0018474149119981137	0.030977782420293594
OMA1	0.0018472830568583701	-0.04315025616229928
IFNGR2	0.001846704975243997	-0.027893917565837312
NREP	0.0018448141922309826	-0.0447490053381443
HSD17B10	0.0018429492968239794	-0.025170012536698816
RP9	0.0018420073274493306	-0.021837900806884858
FAM60A	0.0018419087383648141	0.00576329146841259
DECR1	0.001837267145459837	0.024620775423706748
DYNLT1	0.0018371144560217231	0.018143452231067614
AASS	0.0018352667189081339	0.000972346874987307
MIA3	0.0018341169912834486	-0.05226100017883817
SNF8	0.0018305570488418676	-0.00868136964549282
BMP1	0.0018296871975132852	0.03586845924165945
LONP2	0.00182250616264866	-0.05250956067560647
COA4	0.0018200451269609927	0.03166745556958539
SDC3	0.001817902688208034	-0.017227874859873094
MARCH2	0.001817563968586961	-0.05267037050690726
RNF170	0.0018167202319441572	-0.022743575399559623
KRT80	0.0018163984074608534	-0.041114051660238904
LDLR	0.0018129154518833188	-0.042722162545122844
DPP3	0.0018126795268973387	0.019981877291227357
MVK	0.0018107082166671327	-0.04905135917101211
FAM46B	0.0018106259228650424	0.005985793424157948
NBR1	0.001808499780071949	-0.0478335925294775
ASAP1	0.0018070318366237858	0.03127263230295548
CHST15	0.0018054995261200277	0.0335059424636098
CDC16	0.001804199414317498	0.0356068602604494
GGPS1	0.0018027437732896475	-0.008046836549205572
TRAPPC4	0.001800347986344221	0.0015884233963394667
ARMCX2	0.0017980746470115147	0.030602684279396927
LY6E	0.0017979101300163664	-0.05271585066813844
RIOK2	0.001797806454424922	-0.023607286422142937
CHN1	0.0017948335604349404	0.033751191949499215
ARL6IP5	0.0017925547696274575	0.030365210585511372
PSMA5	0.001790586102985044	-0.030490041680415025
SH3BGRL	0.0017903973468911451	-0.014689423570965143
MYCBP2	0.001789430565480946	-0.048934982591765985
LGALSL	0.001789413620513634	-0.04321668577707899
ZC3HAV1	0.0017881035009327958	0.0012354210162714985
ATRAID	0.001787741728315802	0.033613559732060205
SRP54	0.0017827474518923802	-0.004447940762328795
DERA	0.0017816866297620064	0.02419615289650906
CDK14	0.0017806450438462601	0.03528034672017183
C1orf43	0.0017799801444530173	0.037611342192743744
ABHD14B	0.0017789189574813572	0.0039694402581548415
RPL24	0.0017784759790157722	-0.021332484470866886
PDCD11	0.001778233279420034	-0.03985208526538586
DGKD	0.0017773957168178713	0.023859713440213925
LRRC8A	0.0017758315123275186	-0.05266895294981955
ADAM15	0.0017739410224777593	0.01117650208293445
SRI	0.0017733641112196157	-0.004497157482880376
ST6GALNAC4	0.0017713403497372385	-0.003834600823587664
PFKM	0.0017696642514499772	-0.038668260920552644
ARID5B	0.0017677495590379128	0.030002213228245457
SRP14	0.0017657919015331496	-0.004469065279424922
TARDBP	0.0017650589808914415	-0.0016583008438820768
CXCL8	0.0017602431036378376	0.02760328521036473
NHP2L1	0.0017600813959947454	-0.046453830058384216
PDLIM4	0.001759761391429483	-0.03930714584043915
TEX264	0.0017581162080422769	-0.0006019223293036724
COL5A1	0.0017567550000243527	0.03124673474394854
H2AFJ	0.001755357976231683	-0.017154726125896913
CDCA7L	0.0017552048922832384	0.03544743287062965
CLCN5	0.0017471603776528857	0.033004014690785344
UTP14A	0.0017450106470978618	0.0012602512987046621
YWHAE	0.0017437466903389592	0.0011642620913322466
NIPSNAP1	0.0017424458949810927	-0.04628545541729279
SLC22A15	0.0017406820611432317	-0.012793954876408775
IMPA2	0.0017404629495772807	-0.03045299954924452
CDA	0.0017395447793957565	0.03563676669588167
NGFRAP1	0.0017360784257063966	-0.04652727973548609
ANAPC4	0.0017355633505975639	0.02309535672935139
DOCK11	0.001734327736516231	0.020565733438459216
OGDH	0.0017340418785685584	-0.04334629464716633
VAMP3	0.0017333460520559483	0.001228558504057231
TTC12	0.0017327154588818387	0.0016800606053043454
TSR1	0.0017313863394941118	0.0016901570275574818
TRMT5	0.0017294736322475929	0.001667494653397661
LRRC42	0.001728165376785933	-0.05264770396546398
APEH	0.0017238210264212191	0.027067481830788102
AP1S1	0.001723693944781047	0.026331173409513367
LEPR	0.0017217797462758594	-0.04300110552428965
SGPP2	0.0017196921199865854	-0.0148716089921338
RPF2	0.0017160013600344395	-0.02169243611575522
PPCS	0.0017146106022931594	-0.03387245932933258
UFL1	0.0017145893693333713	0.0014301084505879968
ASB13	0.0017087288274767504	0.03136671664433043
GPC1	0.001702693520360663	-0.012203626829207448
DNER	0.0016972745634430979	0.020926565549335946
INTS3	0.0016957262456588676	-0.031351492321027685
PPL	0.0016951757632028654	-0.03360601993672374
PFKFB4	0.001695041612788186	-0.03868502684281161
LHFPL2	0.001694053161896166	-0.0433472679412919
RNF144B	0.0016916253601420629	-0.022898436816803147
HMGCL	0.0016901457609101304	-0.022663457010630828
SHROOM2	0.0016877823626325057	-0.014093655868047894
RPL39L	0.0016877543166569577	-0.021088753573798247
MYO5C	0.001687314502924449	-0.04861571968751155
ADAMTSL4	0.0016869813949358403	0.012819706582348146
CRY2	0.0016825266704003662	0.02937068623244829
TMEM50B	0.001681535161892525	0.0010026288537486883
B4GALT2	0.0016767779760525087	0.0342875171706568
ARNTL	0.0016767329317856233	0.030725259326266026
CXorf38	0.001676509939076045	0.027517234501792748
SPATA20	0.0016760589089285787	-0.005524490036230234
ATIC	0.0016738796322259219	0.03244238725180245
RNF41	0.001672976591501687	-0.022367421840725488
INHBA	0.0016724514608663706	-0.030787299995655548
TCTN3	0.0016696967482274282	-0.0008771653183181627
GCH1	0.0016695977471043936	-0.006782391262098231
SLC25A15	0.0016678632989941882	-0.012513397489133382
ZDHHC9	0.00166765268566276	0.0012701135898499638
CCNB1IP1	0.0016649952584555099	0.036169902388826364
TMEM184C	0.0016649841581704349	0.0007151496031408966
HELZ2	0.0016627402499923667	-0.019413922719353438
STXBP5	0.0016612408931093905	-0.0028581930218652962
TMEM141	0.0016579949567069173	0.0005351540711018288
UXS1	0.0016569579522246675	0.0012385848215482609
MAGT1	0.0016546472463898733	-0.05272638844951949
TM2D2	0.0016531418981509311	0.00017805386348335173
DCUN1D5	0.001652451483015717	0.02543303692746185
GALNT18	0.0016518035801618982	-0.005297340457930844
MVD	0.0016513199191294599	-0.049056873433246606
TLCD2	0.001650526218463865	7.923867515158278e-05
DYNC1I2	0.0016500958731256554	0.018272734083208758
ECE2	0.0016465684554847386	0.017594188121629883
ZC3H12A	0.0016459909760304322	0.00122631710936838
OSBPL9	0.0016450719257429958	-0.042512998607121544
DUSP23	0.0016444567693565078	0.018604366325336713
CEBPD	0.0016418470089309854	0.03499484816952689
GYS1	0.0016382163190618668	-0.016988404696712422
FLAD1	0.0016376192442934551	7.746659150192903e-05
HARS	0.0016344965013761327	-0.017745966726460505
EXTL2	0.00163374237579608	0.010153114795099116
CAT	0.0016313523756503673	0.03698235957431262
EBPL	0.001630537694266305	0.017637879967456777
ZAK	0.0016289536323192844	0.0011820343287534119
FASTKD2	0.0016253722463472331	0.004105151419719011
PPIB	0.0016236648244927216	-0.033744069789331865
EFNB2	0.0016222599541312176	0.0165238446066448
TMEM9B	0.0016219950839515048	0.0011270728980823375
PGD	0.001621483331287522	-0.038508790822017636
SCO1	0.001617753917492719	-0.017441760539499418
FAT4	0.0016136192113300682	0.0039986835435990575
ZFYVE19	0.0016130388284550734	0.0013015118223199673
SMIM3	0.0016119892838640044	-0.009119309185838032
IRX3	0.0016118822652840096	-0.03252491367836691
BAG3	0.0016099980270306972	0.03450164498645793
DTD1	0.0016093972976037928	0.019088804160526357
DPH3	0.0016083370072544371	0.02011845666233056
KIAA0513	0.001608280854495747	-0.03761736496558393
TRIB3	0.001606233185738022	0.0016205638776790598
