	CD-coefficient	Significance
ATP8A2	0.0013495250360479828	-0.02898434227621298
SH3RF1	0.0013466986321019941	-0.09301265151596705
NPTN	0.0013451532774600627	-0.11195823979183461
GDI2	0.0013444585019808024	-0.07956715686255364
ZMYND8	0.0013442168546954308	-0.0013578831252775148
MKLN1	0.0013408099323261914	-0.11130557096642657
WDR26	0.0013404190498088153	-0.01916575089626804
AFF1	0.0013388230163784026	-0.015902369880838818
CENPF	0.0013383545373847523	-0.04669297613739867
CMC2	0.00133536814789503	-0.051117194007406386
CLCN3	0.001334574206802171	-0.049973496315805596
EIF2AK3	0.0013330935885646105	-0.06751198092072161
FGGY	0.0013229963641554273	-0.07600773412297432
NAIP6	0.0013213904537904499	-0.11186059377732971
JAK2	0.001319114984481108	-0.10890862544524221
2410006H16RIK	0.0013165393051256318	-0.004251929253926057
DYNLT1-PS1	0.001315686985730519	-0.0655105216624409
COX5B	0.0013091859153650924	-0.05362272786288422
GM11168	0.0013082236873277707	-0.08266537183080633
GNG10	0.0013063715532122431	-0.10359061035778183
GM25926	0.0013044557306515746	-0.09833982604952812
BAMBI-PS1	0.0013032352439641443	-0.03161305311386663
MSH2	0.0013025329426129082	-0.11166457429367627
RAPGEF6	0.0013004152921541367	-0.10617358780764763
IFT46	0.001296617094500988	-0.10718609451656597
IQGAP1	0.001296174077371869	-0.10857090765061272
THNSL2	0.001293975442149853	-0.06267712815706628
RHOH	0.0012921053090722207	-0.10423469157595566
HNRNPK	0.0012837911787302694	-0.10642668143362283
ST8SIA4	0.0012806186864228156	-0.07645152076591932
SETD7	0.0012712914258803448	-0.09426116374991123
PRPF38B	0.001269803889426168	-0.10886062707443422
MCL1	0.001259960678661646	-0.11086778453205115
OSBPL11	0.0012537565258638696	-0.11177737961970213
CALR	0.001249786673243943	-0.03835044885191288
SLFN2	0.0012466560184702146	-0.08665012616283552
GALNT6	0.0012445631532840308	-0.07872479686116976
SLA	0.0012437991757504388	-0.09154643199578005
ELOVL5	0.001235799358381782	-0.06853971184822574
GM13988	0.0012308171868469868	-0.08859888723559622
CD44	0.0012281465817467277	-0.04400096055474566
GM10720	0.00122797730046708	-0.08235048219926222
ARPC5	0.0012250036453811783	-0.0258109558020094
CD53	0.0012248828442743011	-0.04411233775376658
RYR3	0.0012233217182123397	-0.09844182092236042
PICALM	0.001222656512912769	-0.111024908868115
SNORA74A	0.0012214077997772556	-0.08336415668698371
PTP4A1	0.0012200390006747001	-0.10795684115310078
ARHGDIB	0.001219001659948337	-0.024414301538360536
HAUS3	0.001216853603244279	-0.10525699841942793
CENPA	0.0012146633455038301	-0.04662348202861634
AGPAT3	0.0012098168232865375	-0.016480362437944054
CD81	0.0012089654596909524	-0.0443717038592569
RGS2	0.0012088464177603493	-0.10443026387344767
ZFP871	0.0012061644596424702	-0.0012725668109426769
DYNLT1F	0.0012046814939556947	-0.06557167113021381
WDFY4	0.0011957167572443528	-0.019624516552064764
VWCE	0.001193444630294553	-0.020389049062319642
PTK2B	0.001185664597930447	-0.10799078369920623
TCEB2	0.0011827811896750967	-0.06702817111810189
RAB11FIP4	0.0011779350982992589	-0.10719505924406814
GPR171	0.0011774529421636237	-0.10412144247803873
FBXL5	0.0011746575405737736	-0.07476371415737412
MTF2	0.001174119194142143	-0.11171827434514592
VMP1	0.001173191468085443	-0.02213475036875101
CELF2	0.001172917879062735	-0.04657121414403037
HMGN1	0.0011699697377405452	-0.10630272092196791
GM27991	0.0011665470762971877	-0.10058205593206865
TMEM123	0.0011646104485797861	-0.05833008664126593
PPM1H	0.0011616348863151145	-0.10977540275943654
TMED2	0.0011595402564556164	-0.059021886916247435
CCNB2	0.0011518619121503701	-0.04231188490849712
BRPF3	0.001151321388828512	-0.03570089906024146
CCNB1	0.0011507409716125748	-0.04227574648307687
GM21750	0.0011505787458750039	-0.09650228746316003
BLOC1S2	0.0011480104475041855	-0.03455331084752328
CHRNA9	0.0011440209782865311	-0.04904978487630508
GM17066	0.0011392608476206636	-0.09449268585759096
PLGRKT	0.0011378790766270542	-0.11054824580817357
UNC13D	0.0011365603910776579	-0.027892794579787106
APOBEC3	0.0011324785352057518	-0.022833323750732132
CAPZB	0.001129771447697989	-0.03913907405743257
FCGR2B	0.0011251098736735164	-0.07541069576465584
DNAJB6	0.0011250410916408566	-0.06292721020260131
OLFR524	0.0011216438275480358	-0.1118226585558354
TAPT1	0.0011185057274048888	-0.0693188247741352
NDUFV2	0.0011180095653679247	-0.11194253851151192
DDX19A	0.0011140522109894036	-0.060083532045963645
UBE2H	0.0011120989488775503	-0.03151749174649665
RAC1	0.001105472396683135	-0.10670344259554254
STARD7	0.0010981883892105262	-0.07584021500732607
ZFP386	0.001097761504814888	-0.006420855050582097
GM24289	0.0010968662440925044	-0.09770244500260306
FRAT2	0.0010857721263018744	-0.07739944323082654
TXN1	0.0010844155294072672	-0.03411509505916377
ARPC4	0.0010810823590190566	-0.02579150700150644
GM25989	0.0010734452178860075	-0.09836177793244727
MPC1	0.0010722042573693654	-0.1114541266687678
PITPNA	0.0010702392449514608	-0.110838512233842
TRIO	0.0010679031617635746	-0.04152137956213253
PCNX	0.0010634918426535968	-0.11151338499423968
GSTO1	0.0010544564590687776	-0.10464502746998305
2010111I01RIK	0.0010541517170547178	-0.003626879188114199
PSMB8	0.0010512270039310554	-0.1084379357174099
GM16147	0.001050944588347397	-0.09314894660763234
THRAP3	0.0010475557737069155	-0.06238905952875029
INADL	0.0010475448750754952	-0.1083032371140526
ATP5O	0.001045152504800604	-0.02853095559830894
GLRX3	0.0010449758657707024	-0.08067194971249741
2810474O19RIK	0.0010445139496155767	-0.0052187696223944605
STT3B	0.0010415399858151122	-0.0742015396665825
CHIL3	0.001040128003270442	-0.04860439882355813
ZFC3H1	0.0010400592716663215	-0.009256294672254195
IFI35	0.0010389897228356764	-0.10706567314626653
2810408I11RIK	0.0010369453676588101	-0.0051436443006285075
CPT1A	0.0010365097293431695	-0.05424518631441344
TRIM11	0.0010347642307906837	-0.043174686891603975
GM14085	0.0010337235169080381	-0.08881373761931116
SCP2	0.0010304444016803482	-0.09675635398777582
ATP6V0D1	0.0010279740403992992	-0.028701783604175704
RPL22L1	0.001024810387129664	-0.10193934203686761
SH3BGRL	0.001023088207045586	-0.09326910113421594
JH584304.1	0.0010218037182439807	-0.10893391677797803
PADI2	0.0010188856341324308	-0.11170008048561064
GM5914	0.0010188493698913474	-0.10173492488105557
AK3	0.0010179200466675382	-0.017626948339293347
C1D	0.0010161678810083482	-0.03673171856267396
GM13456	0.0010108493241681032	-0.08763011069815785
SNORA28	0.0010101803543119316	-0.08374050133304212
RAPGEF4	0.0010101688593615904	-0.10620755206765897
GM11472	0.0010084650023211843	-0.08321058172202583
EID1	0.001001714822695254	-0.0673533252883313
PSMD13	0.0010009171937671439	-0.10835666618330997
EIF3K	0.0010006445289668286	-0.06784203311344081
GM10052	0.0010003849751714544	-0.08099975102193163
KDM5B	0.000998251311814151	-0.1092616218965729
SLC30A4	0.000995994556518969	-0.0891454497065084
ITM2A	0.000995548362309149	-0.1088195105047457
PIP4K2A	0.000992180670287611	-0.11087766001069843
ETV5	0.000990097179345347	-0.07082225797175762
SNRPD2	0.0009894137037297387	-0.08281173215401672
XRCC5	0.0009877496115488983	-0.015082747792951268
RUNX2	0.000987332594594346	-0.09870747276460035
DOCK2	0.0009865954615217813	-0.06381857822592948
GM17555	0.0009864605046640215	-0.0952196828423365
SUMO1	0.0009847517941040857	-0.07300093065276658
NCALD	0.000983033080006791	-0.11188442566567502
UBE2E2	0.0009749610886623793	-0.0317099684028731
CYTH1	0.0009725234021351762	-0.05777007420019495
MPC2	0.0009666437205352869	-0.11145760093463453
DYNLT1C	0.0009663940982287645	-0.06555641375137736
ZFYVE28	0.0009657762633818247	-0.0011086526360305493
TMSB15B2	0.0009656435560019255	-0.05307497319487542
CHTOP	0.0009587485075646386	-0.04927262186963256
GM22993	0.0009568570451146404	-0.09716732667525335
TPR	0.0009494982982836487	-0.04898865517862905
SAE1	0.0009450967047359234	-0.098173611540874
MIER1	0.0009435932840820037	-0.11124671715136025
KCTD18	0.0009416453961126222	-0.10918758594655903
GM21811	0.0009384825518201136	-0.09653382678471173
CUL3	0.0009347967178648377	-0.05661933629073074
SRP9	0.0009337387476677066	-0.0781371790749037
PPP1R2	0.0009326508567693936	-0.1096573962188756
SPRY1	0.0009318406503632003	-0.07927213438679404
KLK1B27	0.00093114565803586	-0.1095462321317891
NDUFB11	0.0009309541651892705	-0.11193133022208102
GM10715	0.0009303244430870353	-0.08230532595714032
MVB12B	0.0009301291664869367	-0.11177586777301574
PER1	0.0009265959431912258	-0.11131853034301076
SNHG7	0.0009262626197729466	-0.08397534345419388
NDUFB10	0.0009245648505965937	-0.11193071294094603
GPI1	0.0009221735357646598	-0.10398363423354345
TAX1BP1	0.0009211364159861286	-0.06891058650460458
ADAM19	0.0009198580621222457	-0.01433625525220946
SERTAD4	0.0009143253086430063	-0.09449184305889824
CLEC12A	0.0009142609418962383	-0.050246462908222975
CHN2	0.0009140128615943958	-0.04887880630621087
PDLIM4	0.0009120882548721696	-0.11139479375402339
XLR4C	0.0009094800713930069	-0.015697099054705066
NDUFB5	0.0009083587154904904	-0.11193379552431137
TRP53I13	0.0009061239735317964	-0.04016710253775646
RAPGEF5	0.0009043843513251206	-0.1061821060540259
TRBV4	0.0009028446092388846	-0.04390116945262934
TEX2	0.0008998839413510242	-0.06463164717494607
NDUFS2	0.0008991113095592227	-0.11193827213709395
ARL6IP1	0.0008970841236000099	-0.02522826406946034
RBM33	0.0008920382431283502	-0.10561462720720038
IL17RB	0.0008895008447842914	-0.1080875462571696
CAD	0.0008894289597322519	-0.03813895926864075
AIM2	0.0008869281580680554	-0.01741756418704029
NDUFA3	0.0008806764569938777	-0.1119203962353219
MFF	0.0008790450542268479	-0.1111375879504588
GM16039	0.0008723587278851811	-0.09275156726743389
GEMIN7	0.0008710219818090285	-0.07970578941663342
COX7A2L	0.0008692729254446962	-0.05375836825071492
PLEKHF2	0.0008687912646195852	-0.11059244611168628
TMEM120B	0.0008673894425538676	-0.058392534102976956
TAB2	0.0008652224582797472	-0.07088708485498707
VPS54	0.0008631623548491706	-0.021007410872297627
MX2	0.0008612050920720733	-0.11178014671624326
ARHGAP1	0.0008602606139670473	-0.023910666897387238
WFDC1	0.0008566713893649053	-0.017486979217510967
NPM3	0.0008558395414340367	-0.11195994465122472
MAN2A1	0.0008555987073355421	-0.11057858563613526
GTF2H5	0.0008547540184735815	-0.10475278514451647
PPP3R1	0.0008533909837813457	-0.10947962449029469
AC132444.6	0.0008472749347868393	-0.012204654763270609
UFC1	0.0008472722864073227	-0.028955457922183125
ANAPC16	0.000842383676079226	-0.02013223204715297
SGIP1	0.0008387242875844847	-0.09366824207547675
I830077J02RIK	0.0008386039551561132	-0.10685873575653104
KNSTRN	0.0008361167331636556	-0.1095899900138223
CHURC1	0.000833910067207783	-0.04930687627286491
ERGIC1	0.000833869864876474	-0.07011170541484812
RALB	0.0008321239709415949	-0.10647026520162395
AY036118	0.0008317994002084336	-0.03003458420224342
SF3B1	0.0008267272956837036	-0.09406475555425065
H2AFV	0.0008225297018314936	-0.1051137833578113
RBM22	0.0008209570665279237	-0.10567870397932055
SESN1	0.0008191959738565097	-0.09447424311112973
CHD3	0.0008149935605045292	-0.048347291774818515
SPG21	0.0008140834888349147	-0.08017973486288255
ORC3	0.0008119004081792374	-0.1117898987590139
SERAC1	0.0008118845790805121	-0.0950021676867584
CSGALNACT2	0.0008073128979661467	-0.055312857930499726
GM10146	0.0008047351825727278	-0.08128603310872681
HOOK1	0.0008042072731719478	-0.10647734031508638
PPP2R1A	0.0008028638722691149	-0.10956322401590679
SURF4	0.0008027032233545451	-0.07253434372466194
SLC9A9	0.0008026471813664822	-0.08686551894427352
OLA1	0.000800991034767746	-0.11183648744311603
BTG1	0.000798982336542191	-0.03617478650813606
MOSPD1	0.0007984550968527171	-0.11144711337859942
FOXP1	0.0007983582640232288	-0.07723828296332066
ANAPC1	0.0007976725695075902	-0.020032596038799366
SLC43A2	0.0007973360657314841	-0.08787038029123806
TMEM50A	0.0007954067182006937	-0.054595415447531326
ITPK1	0.0007928904234631623	-0.10883617459371892
NDUFA12	0.000792617157909378	-0.11191845074890217
EGFL7	0.0007920251768787991	-0.06712190866410236
MILR1	0.0007888781701384551	-0.11125837875225991
MACF1	0.0007861651228574793	-0.11050159626084366
PELI1	0.0007846434463057431	-0.11133499109297651
TRBC1	0.0007841420758194777	-0.044553366507945835
GM26205	0.0007840630083647698	-0.09847292944734265
SIPA1	0.0007764743508608269	-0.09211380899360233
PNRC1	0.000773950125048198	-0.11032402515021134
EIF3F	0.0007730534440242202	-0.0677560132414328
EIF2A	0.0007725290218178819	-0.06746875505493657
SH3GL3	0.0007718327732375638	-0.09312282106826975
MAPKAPK2	0.0007702346650689984	-0.11070950752806563
CDH23	0.0007680273736972621	-0.045344366907676306
GM9762	0.0007678176296399922	-0.10315776579037617
USE1	0.0007652577917796534	-0.026607317700457322
STARD9	0.0007652391610316308	-0.07578431167464728
SOD1	0.000763344607459173	-0.08171446413604244
MAPRE1	0.0007625904827200492	-0.11071780746409682
MTX1	0.0007621838005037145	-0.11176081224291867
YTHDC1	0.0007620415936583094	-0.013683660997652058
PXN	0.0007610295689639168	-0.10749939813049969
FN1	0.0007556267087461386	-0.07674033586753318
PSMB2	0.0007555185932157471	-0.10847517219563685
CTLA4	0.0007548195400363238	-0.0560813843467417
PDPK1	0.0007540037820590933	-0.11138483430036772
FRMD4B	0.0007535723170490547	-0.07743969317572891
EIF2B2	0.0007533637589241408	-0.06755517983044174
ACTR2	0.0007527514072312378	-0.01389815882537579
SPATS2	0.0007526680445495939	-0.08058950879565097
ZCCHC24	0.0007505085820985056	-0.010644163831588616
SUPT4A	0.0007495855320804624	-0.07273888074074675
CDYL2	0.0007491148965228152	-0.04630771952758776
RXFP1	0.0007476979699389345	-0.098545645197199
RILPL2	0.0007476708185799533	-0.10406581706617124
TMEM106B	0.0007469276433010977	-0.05870486738158698
GOSR1	0.0007465068817545535	-0.10380918653198046
CCNG2	0.0007413434194240083	-0.04251055736785274
BBIP1	0.0007404793692025729	-0.031875582550389484
GM15513	0.0007374229559887317	-0.09111345099438489
GPR174	0.0007362271227107412	-0.10412694243624832
STAT4	0.0007360215997815033	-0.07567188342881137
PCF11	0.0007357665953707512	-0.11154656472800961
IP6K1	0.0007339308289802521	-0.10849536787482728
SLC25A4	0.0007286883205186059	-0.08977507815171482
GM13800	0.0007274631194179477	-0.0882853013543406
LIAS	0.0007268100955575314	-0.1099409645775547
AQP11	0.0007243692235362191	-0.02330744543831382
MARC2	0.0007239302381761328	-0.11072415366686422
GM15747	0.0007234833525488083	-0.09180264511522623
NDUFC2	0.0007216768406308865	-0.11193719418952897
UQCRC1	0.0007209622087080695	-0.027061520354316304
CDKN1B	0.0007190668292789243	-0.04597144478232658
STRIP1	0.0007180818582429166	-0.07437147821086931
TPST2	0.0007178389272544615	-0.04877831329903415
ZFYVE27	0.0007158864919384215	-0.0011025699046881554
UQCC2	0.0007148519581180435	-0.027238190133775486
HPCAL1	0.0007145518509291831	-0.10650973019157889
ZFP53	0.0007134886431516582	-0.004917050610529494
MAPK14	0.0007121009017487914	-0.11068742547983629
GM15427	0.000711004367762348	-0.09083801254440843
BCR	0.0007102449919723166	-0.03378619687977012
LTBP1	0.0007089909404050517	-0.11038372236687072
SLC16A7	0.000707424315118448	-0.0908589275264251
GLUD1	0.0007067585106793429	-0.0808062735581028
PQLC3	0.0007064654651550215	-0.10938778030618823
RGL1	0.0007058899244902965	-0.10454143943876315
GADD45G	0.0007050016154329958	-0.07850360909102683
MTPN	0.000704773945418809	-0.11175084189722662
NDUFA7	0.000704360461388849	-0.11192326768086014
ST3GAL1	0.0007043014245503025	-0.07686366494038721
DOCK10	0.0007033754981076003	-0.06378721018266104
ACPP	0.0007033241075008207	-0.01337182471709416
GM26699	0.0007015276550028089	-0.09930313436471533
SMIM15	0.0007008556133018096	-0.08519587446802213
ALOX5AP	0.0006980608442541459	-0.01927194850542597
TSN	0.000695918475886714	-0.03878042886217703
SNORD15A	0.0006950728578492634	-0.08324505182494601
CD47	0.000692933669840663	-0.044038034989772226
CENPN	0.0006847585456753675	-0.046814700792144365
IFI47	0.000682522681673512	-0.10707453639356151
CERS4	0.0006820922388145059	-0.04762802474414787
PEBP1	0.0006798389951493217	-0.11134308298085938
SNHG9	0.0006777866762073307	-0.08395189963249106
CSNK1A1	0.0006743583182445529	-0.05536116987665454
RAB10OS	0.0006731390714628464	-0.10724000286527258
CR1L	0.000673132957506783	-0.05432848779750962
2010107E04RIK	0.0006723225595379748	-0.003548264406119408
CAMK1D	0.0006718836335830801	-0.038421246955940444
HNRNPUL1	0.0006705503151785028	-0.10645425311781714
TCRG-V6	0.0006684127943486243	-0.06627051321655897
CRBN	0.0006680385124626414	-0.05444471554198338
RPL37	0.0006659083326055152	-0.10139002091470073
B4GALNT1	0.0006655787791775807	-0.030936075264294788
TRAM1	0.0006624726011913463	-0.04797321163034807
SESTD1	0.000659748496168018	-0.09442135074688995
UVRAG	0.0006595342114920586	-0.024495506482990814
PYDC4	0.0006591160428101782	-0.10744791320265967
UBXN4	0.0006586754108956813	-0.029490916819932544
CWC15	0.0006586170557530885	-0.05677944157286796
CTNNA1	0.0006572320704344658	-0.05609717407128764
CHMP1A	0.0006547122732944881	-0.04874163681315011
GM25072	0.0006545773085692949	-0.09797958766475479
GM21092	0.0006544242972125763	-0.09643877794400102
CCNL2	0.000653388819660701	-0.042636802546109104
PRKCSH	0.0006533455484444874	-0.10907505282171215
GM7334	0.0006516241471223519	-0.10238358152243893
ITPR1	0.000649967657954081	-0.10884961192047293
ANP32E	0.0006484210576933538	-0.021494696720591656
XXYLT1	0.0006468337985276103	-0.014874865694521677
ATP6V1G1	0.000646452411146843	-0.028890573852084447
APBB1IP	0.0006452116104237029	-0.02239246191954785
PACS2	0.0006401251129015002	-0.11170559271358571
ATP8B2	0.0006394208341639106	-0.029003214071025213
KDM6A	0.0006394036680453431	-0.10927037163787134
SYDE1	0.0006371473979445277	-0.07189538674524865
ZC3HAV1	0.000636601253759495	-0.010954427854341864
EPC2	0.0006362462208284005	-0.06955382394907572
RASSF8	0.0006358857060161815	-0.10592965453301506
HDAC4	0.0006355130030104498	-0.10540074811460903
N4BP2L2	0.0006353595999811948	-0.11183067683687586
PSMA3	0.0006353067671644888	-0.10851812919486625
ARHGEF18	0.0006337703152732285	-0.024550555669856408
