	logFC
Suv420h2	0.16427253473670136
Rnf122	0.1641641284187467
Ptrh1	0.1635410844866203
Arhgef39	0.16351085755122988
Ush1g	0.16344924248416537
Muc1	0.16344712019960894
Fam109b	0.163445930541173
Zfp316	0.1632482374734809
Usp27x	0.16315386108983393
Trp53rk	0.16289706133093537
Cox17	0.16287686607109078
Tmem223	0.16256030553227768
AI837181	0.16251873938348346
St14	0.16195560490807676
Rbp1	0.16194789052776482
Zfat	0.16193966805149088
Tmem88b	0.1618159486441249
Ubfd1	0.16174770050098525
3110001I22Rik	0.16156848503896926
Ubtd2	0.16143979155768717
Papln	0.16117946381056003
Zfp423	0.16115756903471526
Nubpl	0.16109570988291982
Qpctl	0.1610668917035275
Gt(ROSA)26Sor	0.160821988074292
Rps21	0.16077135723268565
2610015P09Rik	0.16045902481987484
Donson	0.1604466251583031
Nrgn	0.16039373962019038
Tnfrsf25	0.16030303793875816
Spata5l1	0.16013463809461945
Fam122b	0.15987678839270258
Fam89a	0.15981350188529508
Pde4a	0.15978060794413826
Acot2	0.15950092457845594
Foxc1	0.159315317370813
Trnau1ap	0.15926686592533523
Arhgap33	0.15916522800079866
Rsrp1	0.1591589783453442
5031425E22Rik	0.1591103037859992
Hk1os	0.15871031683964637
Sowahc	0.1587103133975302
Dnase1l2	0.15871018040534596
Lca5l	0.1587100719524851
Napepld	0.15870877630321745
Fbp2	0.15870871498019395
E330020D12Rik	0.15870657048801828
Prss53	0.15870612751916366
Gm5113	0.15870287604570252
Bmp1	0.15857021977860378
4930556M19Rik	0.1584225840226372
Gpaa1	0.1582695812866344
Mapre3	0.15819634443714808
Cd40	0.15794656403796806
Deaf1	0.15793527623729092
Med22	0.1578971941696058
Rdh13	0.15785892838421073
Zfp54	0.15776893223339958
Irf3	0.15748059804023307
Car8	0.15746587841116924
Smpdl3a	0.1574398940064691
Nipa1	0.15728932144935376
Rnmtl1	0.15722778435739732
Slc38a9	0.1572205839023086
2610044O15Rik8	0.1569409043871047
Akr1b3	0.15673005503947404
Pole4	0.15641798175378774
Rdh10	0.15617229114149883
Hscb	0.1560695097928438
Elovl4	0.15579633724635725
Zfp248	0.15572982384584225
Pan3	0.15557262796185672
Rhbdf1	0.1552651793290604
2610035D17Rik	0.15524175232916748
Fbxl18	0.15523924978349546
Cetn4	0.15523822800353967
Nudt19	0.155213192312883
Tbc1d25	0.15517790081711003
2310039H08Rik	0.15511571882443007
March1	0.15511170564128038
Thap2	0.15509662519475365
Narf	0.15500378879853222
BC022687	0.15499985658360219
Pradc1	0.154983380285019
Tctn3	0.15488287027496705
Zbtb48	0.15481580943553938
Bola1	0.1547580598735245
1810043H04Rik	0.15470649304302075
Ppapdc2	0.15468843737663338
Smpd5	0.15457132329891443
Smad6	0.1544582132205
Atat1	0.15440233014464838
Tars2	0.1542295554008576
Pgp	0.15407192458345523
9430091E24Rik	0.1539618991178409
Itga10	0.15382508369885228
Ldlrad4	0.15382343972689258
Zfp787	0.15379399910227823
Rps29	0.15361265754554299
Tex9	0.15354018712906242
Tbx2	0.15353343905375896
Etfb	0.15343613540127185
Snhg4	0.15325834622120213
Bfar	0.15319887401925644
Acaa2	0.1531503732752101
1500015A07Rik	0.15305874900990632
Snrnp48	0.1529891705690298
Arrdc3	0.15260466990644156
Gm10390	0.15258478089948027
Zbtb14	0.1525487674330544
Arrdc1	0.1524792621993049
Aldh1l1	0.15240459080619898
Tmod1	0.15240325290825293
Mvd	0.15210775240841073
Purg	0.15206383563317477
Timm13	0.15195072746497454
Zfp606	0.15173513206365274
Slc52a2	0.1515962730335319
Spsb3	0.15156774497926281
D730005E14Rik	0.15141532307423997
Lad1	0.151327298008461
Gatc	0.15127366579249024
Eme2	0.15100497007302804
Dennd4b	0.1509860705190594
Gm10033	0.15095725430194248
Ccng2	0.15082281452482327
Gpr17	0.15080739883004285
1500017E21Rik	0.1507815551477209
Srcrb4d	0.15048816848480265
Gchfr	0.15038515387795964
Tmem37	0.1498837134788491
Paqr3	0.14981695508510295
Myl6b	0.1498135672734192
Tpgs1	0.14975569901829328
Adamtsl4	0.1497078133615585
Nprl2	0.1492397881384416
Firre	0.14919703556012856
Ndor1	0.14910897010303062
Ubl4	0.149077140167108
Eid2	0.14902032798608858
Ccdc34	0.14889791064716748
Zkscan14	0.14889272394671962
Rnf128	0.14876109591608858
2810008D09Rik	0.14865441056989231
Ltbp1	0.14857787244884368
Angptl6	0.14856264763732427
Fam173a	0.14853715689381616
Dnm3	0.14837092719616424
Pitpnm1	0.14826577752154266
Ap3b2	0.14816839337284823
Hdac10	0.14814117873382407
2810429I04Rik	0.1480652721225409
Slfn5os	0.14806387715563138
1810043G02Rik	0.14806381530791018
Ctps2	0.14800010407026404
1190007I07Rik	0.147949827961369
St3gal4	0.14784914568269478
Rnf144b	0.14761679460815652
Dpysl2	0.1472628403489625
D930016D06Rik	0.14721499021667458
Zfp14	0.14721304899564935
Uggt2	0.1471526419082038
Txnrd2	0.14706085768289145
2310011J03Rik	0.14674114695099014
Acer2	0.1464492355270889
1500011K16Rik	0.14640392389754786
Zfp619	0.1463302758205873
Engase	0.14632625367026755
Acad8	0.1463005460379351
Stard6	0.14621335194802207
Ltbp4	0.14619720393871946
Tysnd1	0.14596069222048225
Fbxw4	0.14593292156094712
BC053749	0.14589761481524408
Kbtbd8	0.1458897092552517
Prpsap2	0.14585869926949488
Fbxl19	0.14578767558969372
Pcdhb20	0.14569441421847307
Atoh8	0.1456808223268537
Smim1	0.14566686142208962
Scin	0.1454908221335753
2610306M01Rik	0.14545173307424333
AU022252	0.14521745494464353
1110006O24Rik	0.14503503911164015
Nudt13	0.14476844449409296
Bok	0.14463018630206984
Clk2	0.14456964120926483
Spint2	0.14455456156249782
Taf13	0.14425531614975476
Erdr1	0.14421595624947117
Mrps26	0.14419256724314755
Adamts10	0.14418471751381395
Arl4d	0.14417699540169018
Usp28	0.14413610345690803
Lzts2	0.14390083411165483
Katnal1	0.1438578736681649
C330018D20Rik	0.14360381551801793
Xk	0.143602243105197
Magea8	0.14360143942987152
B230216G23Rik	0.14359789619928592
Abhd17a	0.14335753298256707
Cdkn2d	0.1432933040205164
Ankrd24	0.14322484997005144
2410131K14Rik	0.14308452229756832
Rnf207	0.14277078985462513
A430078G23Rik	0.14276754171826625
Tmem200b	0.14252403998414856
Foxc2	0.142466378843678
Map3k10	0.1422867004524964
Wdr41	0.14222103759317156
Zfp422	0.1422210011784394
Klf7	0.14222006371033658
Kctd21	0.1422116540278905
Rnaseh1	0.14215078296531747
Cst6	0.14203067526874338
Acp6	0.1420068462443567
Cdkn2a	0.1417545597382232
Dsel	0.14173672850123034
Zfp937	0.14166853557034775
Stk17b	0.14164457273358108
Mfap5	0.14155004972560248
Klhl23	0.14154994452889602
Wdr76	0.14148307442104224
Snx8	0.14141771470632616
Phf12	0.14141288494276472
Cdk5rap1	0.14129778603775084
Zmynd19	0.14115240700943674
Med20	0.14105538624363598
Mettl13	0.14087400091827668
Atp6v0a1	0.14078653058723098
1110054M08Rik	0.14078543657561068
Nptxr	0.1404012144740352
9030624G23Rik	0.14029770926655122
Capn15	0.14012584856135546
Acad12	0.140090140228452
Ptp4a3	0.14003071982826737
Arglu1	0.1399807567327591
Dgkq	0.13993036070910603
Cd248	0.13992798938018977
Siah2	0.13973917646280848
Bmp15	0.1396016150484165
Psme2b	0.13954125064327877
Myeov2	0.1392947208603888
Hmga1	0.1392618793705602
Scn1b	0.1390696917362787
Fam181b	0.13904638918120182
Pask	0.13898750001351948
Sla2	0.1389787257795247
Fbxo17	0.13884526342839637
Wdr25	0.13865691562174431
Txnip	0.13863055850356198
Aptx	0.13854026775134187
2810047C21Rik1	0.13853341527942192
Zfp523	0.13844019383123696
Rtn2	0.13832015035715386
A630072M18Rik	0.1381674956458574
Zdhhc4	0.13800166326373672
Cntf	0.13798251469096126
Dnajc17	0.13797721719254777
Tspyl3	0.13786489153473977
Slc35c2	0.1378577773625898
Pelo	0.13752099571429238
Rbm4b	0.13751553874929687
Gm16039	0.1373637394787207
Mks1	0.13733189281667973
AI462493	0.13731183162139046
Thra	0.13728803184106614
Trmt12	0.1372616206373908
Efcab4a	0.13723241594334806
Ndufb5	0.1371731434997514
Armcx5	0.1369361975244271
Fam203a	0.13690951319808042
Lrrc57	0.13684065338553128
Trub1	0.1368325679218352
Calhm2	0.13673420402292696
Ginm1	0.13655096124117455
Snip1	0.1363398744412217
Acacb	0.13628056083919482
Pusl1	0.13624724306560404
Mapk8ip1	0.1360406917892328
Rilpl1	0.13603040297382102
Aif1l	0.13598744164704382
Wdr13	0.13580878259680457
Vgll4	0.13578373108910993
Adat3	0.135728889784172
Diap2	0.13572580485938907
Ptpn18	0.13554355295662016
Rhob	0.13553231949893643
Oaz1-ps	0.13548805052563992
Gins1	0.13506878024395477
Tap1	0.13501801453485435
Kctd18	0.13490991608110406
Blcap	0.13488384823639266
Prg4	0.1348574060362603
Tmem14a	0.13479556709314885
Gm19557	0.13475786023889974
Lbp	0.13469171940684213
Gabbr1	0.13467695510686467
Zfp65	0.13458354709602002
Chfr	0.13452190160555294
Cnbd2	0.13446472977984567
Fam131a	0.13440640611557633
Lsm7	0.13432772442548965
Cbx8	0.1342467061645699
Fn3krp	0.13421052044155038
Tmem40	0.1340557333650957
Mrpl57	0.1337559977773998
Zcchc9	0.1337506372093487
Kank3	0.13371928696246216
Ears2	0.13366542193445188
2410016O06Rik	0.13359887022631733
Tmed1	0.1335637285781167
2210404O09Rik	0.13347687511076675
Samd1	0.1334474425605457
Cebpg	0.13322427414396365
Smco4	0.1331774881511703
Abt1	0.13309150142962675
Spsb1	0.13294972330175303
2700097O09Rik	0.13287191374433366
Sepw1	0.13278908197038317
Tnnc2	0.13271513483531647
B9d2	0.132714868198939
Slc25a53	0.13271461033085308
Npb	0.13271459807396363
BC037704	0.13271447503392092
Cystm1	0.13271426836387298
Lin52	0.13271397052696765
Tbc1d22bos	0.1327136280211766
Snora7a	0.13271360767684845
1700028J19Rik	0.13271303479534888
AA414768	0.13271074334708463
Naa40	0.1326134578565105
Spns1	0.13247771085301688
Elac1	0.1324679688997821
Bbs2	0.1321340519572751
Zfp697	0.13212629127017292
Taf4a	0.13198318823980748
Tigd3	0.1319737709629492
Zdhhc8	0.131847611321276
Snapc4	0.13172244741051112
Vamp4	0.13171960419251905
Gtpbp3	0.13167174531598758
Zbtb5	0.13166876347342757
Dancr	0.1316163586221172
Ndufb10	0.13139969771641039
Tmem87a	0.13139702413477145
Tmem179b	0.13128658063784482
2010111I01Rik	0.1312800590392981
Mfsd8	0.1311076849769368
Nr2f6	0.1309749992093749
BC017643	0.1309253610212841
Igflr1	0.1308920995451346
Kbtbd3	0.13078262856436756
Mmachc	0.13069346587623318
Cpt1c	0.13062415008393058
Clybl	0.13061997767119118
Gm20748	0.13060493271130594
Pde1b	0.13057139596586562
Rfx5	0.13050701026471412
Adcy6	0.13037635646958684
Ptpla	0.13032623962826598
Tk1	0.13023728200068924
Oraov1	0.13014113555807572
Sppl2b	0.13009291681287372
Pdlim4	0.13008696029525327
G530011O06Rik	0.1300126943749996
Psmb4	0.12993841589966515
Tchp	0.1299284252250272
Tgds	0.12981475366770856
Etfa	0.12978185016330865
Elk1	0.12953526902407123
Plekha1	0.12945729757345695
Cntrob	0.1293182186193014
Snrpn	0.12919934559810128
Ssbp4	0.1290928294696146
Als2cl	0.12904768361181407
Atp5k	0.12894583051976344
Commd9	0.12893956255730496
Nme7	0.12885738140029965
Tnip2	0.12883921491506448
Wfs1	0.12883509336592291
Atp5g1	0.12871152664732705
Amn1	0.12870929196821998
Grik5	0.1286910710473726
Tubgcp2	0.12863328383507058
Chst7	0.1286292413652088
Lmf1	0.12855891828143198
Cox18	0.12847932054835534
Rfxap	0.12845331214779196
Ptpn6	0.12843632263695534
Dzip3	0.1284113194987051
Adamts6	0.12833555183865755
Usp53	0.12833435262397616
Pim1	0.12833249900875565
Helq	0.1282712135125313
B4galt4	0.1282572229775422
Slc15a4	0.1281589059415823
Apoo	0.12806832667242637
Hinfp	0.12806456310494377
Mthfsd	0.127994470734977
Mri1	0.1279580667652282
Ift43	0.12770368262020376
Nqo1	0.1275090861957009
Ndufb2	0.12748715530389845
Enthd2	0.1274636267177573
Tbc1d17	0.12744513134533975
Zfp59	0.12720582202972475
Rnf170	0.12719259970495586
AI987944	0.1271393735212808
Ctu1	0.1270009163969492
Clk1	0.12699919143852198
Lect2	0.12699853134081557
Vhl	0.12692740906041586
Gng10	0.12688957133072384
Gas2l1	0.1268589441442688
Ppm1j	0.1268504704125251
AI413582	0.1268163623625993
Dnajc19	0.12677783067858814
Mepce	0.12661029679233862
Mcmdc2	0.12653357490619313
Ip6k2	0.12625384474875673
Evpl	0.12620857251148004
Tmem50b	0.1261735842678116
A430033K04Rik	0.1261690865947996
Per1	0.12605726715672572
Adck3	0.12598143869464587
Galk1	0.12597173211236212
Glcci1	0.12594154696214666
Cyyr1	0.12580063124142382
Ripk2	0.1253338801139001
Tst	0.1253053769766227
Pqlc2	0.1252087728029861
Rnf26	0.125012080334719
Ercc6	0.12497221191459651
Lsm1	0.12482289933242323
Tmem144	0.12480832462032952
Rpp21	0.12475291618079795
Rcor3	0.12473840018284196
2700094K13Rik	0.12466573670051266
Tmbim4	0.12462432846917987
Rbm14	0.12459106354353226
Mir143hg	0.1244946421180672
Pde8b	0.12431712180581099
Trmt10b	0.12427725186349863
Il4ra	0.12421600830168383
Casp2	0.12412900701482239
Klhl42	0.12410475418909339
Vil1	0.12400436090067576
Ciao1	0.12392647236558862
Mettl4	0.1238991527490808
Sft2d1	0.12389915147932731
B3gnt1	0.12382797817560595
Slc29a2	0.12378416840657967
Brat1	0.12377936512512494
Btbd6	0.12377204589855888
Rnase4	0.12356867891898393
Rhobtb1	0.12346642736245884
Dpy19l3	0.12324706468800631
Cpne8	0.12322071182554954
Sgsm3	0.12300545385852091
Fbxo31	0.12296883387438928
Plekhg2	0.12279447662809363
Trmt61a	0.12278559325952876
Ovgp1	0.12274479228718829
Nipa2	0.122744551837508
Klf2	0.12252393919249831
Arl4c	0.12248273086099265
Pigo	0.122377211875419
Ano8	0.12235364754937535
Pmvk	0.12221379963435026
Sco2	0.12219519746181333
Asrgl1	0.12218768741386828
Sult6b1	0.1221833773300648
Egr1	0.12218121247925925
Dvl2	0.12194919570609093
Zfp622	0.12182796696736264
Mtmr7	0.1217442834364697
Prr7	0.12167158996961332
Tmem170	0.12155649382200946
Med15	0.12155547212377635
Wbscr27	0.12146523201858646
Ube2d1	0.12144969208516872
Ccs	0.12142074445139309
Rnf31	0.12140779872876804
Coa4	0.12138721206796806
Dync2li1	0.12138402247099474
Tfpt	0.12134678777688601
Tmem63b	0.12133495683242465
Tfdp2	0.12126507133996924
Selm	0.12121103327644821
Lamtor4	0.12119322337698357
Coq6	0.12115447699941774
0610030E20Rik	0.12112894599142984
1810014B01Rik	0.12109357741817209
Olfm1	0.12104425889268965
Strada	0.121025980107427
Med18	0.12101722927433851
Jak3	0.12092637161535694
Tstd3	0.12088585326539655
Cox7a2	0.12082240791649314
Alg6	0.12080566445418865
Ilkap	0.12079531165776698
Txlnb	0.1206401957015498
Lsm5	0.12061882296545343
Mocos	0.12054660611603814
Slc18a1	0.1204613221514221
Gstm5	0.12046106021562487
Ier5l	0.12043073435997162
Cacng4	0.12034130176561984
Sertad3	0.1203254126632384
Fam193b	0.12015100637631544
Abhd8	0.12013965761932992
Rgmb	0.1200602691400575
Zbtb7b	0.11990387285615711
Ecm2	0.11988994350548163
Idh3b	0.11986792156219725
Hemk1	0.11969573270508542
Ip6k1	0.11968877881516153
Tcf7	0.11967534185507579
Echs1	0.11960589176814805
Rab3d	0.11949838316893963
Apip	0.11943805044436719
Zfp276	0.11937088965003932
Btd	0.11935529975893197
Neurl4	0.119238678071423
C030006K11Rik	0.11923770141062455
Ift20	0.11923562787376259
Sugp2	0.11917176856616724
Znrd1	0.11914159260844241
Rps28	0.11899671601963493
Chchd2	0.11884611196421017
Tmem238	0.11878819400750469
Fam122a	0.11861249566490417
Nutf2	0.11858093678235758
Dhrs4	0.11854640556025928
Elac2	0.11852990407334454
Slirp	0.11852822792193698
Tia1	0.11849165200653275
Uros	0.11842674628225759
Wnt9b	0.11838692514232908
Mif	0.11829672842044348
Atp5g3	0.11813478530823651
Ndufaf3	0.11807355593489477
C230035I16Rik	0.11806681881563123
Pde7b	0.11806672543179914
Fbxl8	0.1180662832886039
Rps6kb2	0.11806628175692141
Wwox	0.11806548451255752
Il3ra	0.11794849765376683
Ggnbp1	0.11789029102629431
A230072C01Rik	0.11777644891473624
Tsen34	0.11760450218396085
Man1c1	0.11755363922246406
Mdfi	0.11753623305463326
N4bp2l1	0.1175053758165957
Hspbap1	0.11744524949517351
Zmym6	0.11744498064284303
Sox4	0.1174430568195881
Ift74	0.11742041979077769
Rab7l1	0.11737225071823779
Cd302	0.11733018097779335
Cnrip1	0.11731981908012024
H2-T24	0.11731256981702802
Mus81	0.11724808580418601
Dyrk3	0.11719995036215282
Toporsos	0.11712849738943662
Trim34a	0.11690219788604288
Neil3	0.11687880461516491
Gem	0.116791357377764
Gramd3	0.11675382583300105
1110008F13Rik	0.11671651167723282
Tgm4	0.11671422104448748
Cryz	0.1166757109818767
2310061I04Rik	0.11667363335631113
Tmub1	0.11667340555142143
D2hgdh	0.11660409168500525
Rps6kl1	0.1164539335362284
Gm16702	0.11643468150414467
Elmod2	0.11641639396974034
3110021N24Rik	0.11636130522360796
Rita1	0.11634236515773987
Bola2	0.11623903320827522
Mettl15	0.11612116062734752
Rae1	0.11611497673568878
Mafb	0.11587575595304815
Tpcn2	0.1158737559458878
Cln3	0.11578062480903462
Tcta	0.11571368269762518
Gtf2a2	0.11563617220467437
Eri2	0.1156226719709213
Palm	0.1154236152637913
Pycard	0.11535265681529014
Qdpr	0.11514026947334652
Cebpd	0.11508847307639154
Tmem132a	0.11505303808934113
Atxn7l3	0.11505055531701375
Aasdh	0.11504335103607717
Cdkn1c	0.11502097864153474
Cd320	0.11482843959003274
Tcp11l1	0.11471802689075905
Dnttip1	0.11466035469037868
Ebp	0.11459653231108262
Lzic	0.11453670885559777
B130024G19Rik	0.11451257840024195
Stard3nl	0.11441960034763557
Akap1	0.11425017729313301
1190002F15Rik	0.1142442968223202
Cutc	0.11408401721843643
Keap1	0.11393415414041752
Pigt	0.11389866264325434
Zcchc2	0.1138297240271572
Rfx1	0.11377353128516976
Ccr10	0.11357860444823115
Pias2	0.11353109012189051
Zc3h10	0.11352113871051073
Gtf2ird1	0.1134604825933862
Mcm8	0.11345199896472108
Sept6	0.11337544663619982
Cyba	0.11331240444344669
Ptgfrn	0.11325697488846592
Pgm5	0.11313278542544365
Rad51	0.11293213762972627
F730043M19Rik	0.11290702095067794
Ten1	0.11290666374679224
Itpkc	0.11290515158378275
Star	0.11290420692020828
Ifitm5	0.11290324297413967
Mpv17l2	0.11286172690383373
Pex5	0.11268226133954391
Cby1	0.11266590986715017
Stradb	0.11263323965507276
5730409E04Rik	0.11246176779392808
Chrd	0.11240396092492601
Psmg4	0.11234287310001587
Tsfm	0.11219488130252965
Kcnb1	0.11218326929232321
Polr1c	0.11215861759262853
Mfap1a	0.1121571355593345
Taf1c	0.11208143833377583
Smug1	0.11195141240312868
Mtss1l	0.11191027094985476
2410004B18Rik	0.11188254131275109
Nr2c1	0.11187728482330882
Fam210b	0.11187505822676486
Ubiad1	0.11183228721618568
Brf2	0.11180814818309368
Mrpl44	0.11179044143427622
L3mbtl2	0.11170871338803315
Zbtb9	0.11165760432716532
Vegfc	0.11157770061912452
Atp5j2	0.11156555105005098
Zfp9	0.11153820344008535
Tex261	0.11152609950147974
Tmem261	0.1115120689426701
Dyrk1b	0.11140736050087298
Emid1	0.11140607603880337
Zfp583	0.11140290970500633
Tymp	0.11129149906677041
Nkx6-2	0.11125255915053305
Rnf169	0.11123953869037913
Eif6	0.11114968835921363
Jund	0.11110466048545557
Zmat5	0.11109937723756726
Pafah2	0.11100634799515445
D330041H03Rik	0.11097923600473586
Exog	0.1109759208170511
Vwa8	0.11086445648269665
D330050I16Rik	0.11079938293933794
Gcdh	0.11077699063686403
Car5b	0.11069373266527062
Epm2a	0.11067878985468982
Fbxo46	0.11057531715194764
Fabp4	0.11045009820110523
Mpp2	0.11026840071519337
Cdh24	0.11026720411682776
Emc10	0.11006495368204987
Zfp157	0.10999617299587314
Baiap2	0.10986878572690986
Sdc1	0.10986498204403139
Pcbp4	0.10977703204515551
Tra2a	0.10964535723271093
Irgq	0.10959097373639133
Ssx2ip	0.10952910842985347
Ttyh3	0.10951442150966964
Alpl	0.1095054466346191
Atp13a1	0.10931116996869941
Sertad4	0.10929664313703143
Gm14326	0.10920676178705324
Scg2	0.10912914294379306
Exosc1	0.10911352724090818
Ring1	0.10910929102270442
Fitm2	0.1090214330083342
Lpar6	0.10895204590432626
Trim11	0.1089416456158813
Tmem147	0.10885975413433106
Grcc10	0.10884343369552774
Tnrc6c	0.10883254418485032
A730008H23Rik	0.1087235966417466
Pmepa1	0.1086746213988628
Gpn1	0.10867347457864966
Sec1	0.10866882190635417
E330013P04Rik	0.10866818586509723
Rgs14	0.10865904750694103
2700099C18Rik	0.10865264994372618
Snrpg	0.10848237147069763
Phka2	0.10846700184990793
Eps8l2	0.10844929596308896
Fam195b	0.1082476460943274
Lhx6	0.10808544325853138
Epdr1	0.10787225755277323
Elmod3	0.10786486677973423
Efcab11	0.10772703586711121
B630005N14Rik	0.1074971928974974
Mfsd11	0.10748752208364218
Rmdn2	0.10741808183655449
Iffo1	0.10738128915869422
Gm20300	0.10729374402336325
Cdt1	0.10721960511412655
Cox7b	0.10719207050263223
Tmem82	0.10717909499455468
Qtrt1	0.1071359706496552
Arf5	0.10701917912738106
Bmyc	0.10681994289126548
Stk16	0.1068078311572904
Sulf2	0.10665528979915859
Selo	0.10657416056264295
Nudt12	0.10656212242123982
Slc7a6os	0.10646654925634198
Ncoa5	0.10643625373932507
Zmat2	0.10630560534729264
Slc29a1	0.10624521312720864
Nkiras2	0.10615976204211851
Lztfl1	0.10613464609060737
Gna11	0.10605861638979576
Vamp2	0.10605551651912012
Homez	0.10592774558976942
Pcgf2	0.1057656601293928
Rasa4	0.10573029094625132
Lpcat1	0.10567819405356298
Fchsd1	0.10559291598135331
Fam107a	0.1055294312246764
Fzd1	0.10549293487761474
Nsun6	0.10543763023390199
Eif3j2	0.10541902341926782
Plat	0.10541356792456028
Casp9	0.10535309946461373
Cdk5	0.10513095303771373
Akr1b10	0.10512797257730241
Entpd7	0.1051274634202356
Plcd3	0.10507708979088821
Ext1	0.10505879583960208
Proser1	0.10501275478247857
Pnisr	0.10499191819345341
B4galt3	0.10497538538665059
Ift52	0.10493450084088747
Maz	0.10480475889867202
Wnk4	0.10479893622395513
Glt8d1	0.10468691211579705
Inpp5e	0.10463709752164808
Bcdin3d	0.10459411380278555
BC018242	0.10449080671947976
Wdr34	0.10449008375453325
9830147E19Rik	0.10443320065269601
Timm8b	0.1044320110294553
Ager	0.1042664472026794
Cd97	0.10425181112551071
