id,cas_num,ctrl_ids,dose,drug_name,drugbank_id,geo_id,organism,pert_ids,platform,smiles,timepoint,tissue,vehicle,version
drug:DM377,2169-64-4,GSM1450722|GSM1450951|GSM1450952|GSM1451150|GSM1451169|GSM1451173|GSM1451375|GSM1451423|GSM1451740|GSM1451811|GSM1452338|GSM1452353,750 mg/kg,Azaribine,,GSE59927,rat,GSM1451919|GSM1451958|GSM1451976,GPL5425,CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N2N=CC(=O)NC2=O,3 d,Heart,CMC,1.2
drug:DM376,29122-68-7,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,1000 mg/kg,Atenolol,DB00335,GSE59927,rat,GSM1451030|GSM1451060|GSM1451093,GPL5425,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,5 d,Heart,CMC,1.2
drug:DM375,29122-68-7,GSM1450722|GSM1450951|GSM1450952|GSM1451150|GSM1451169|GSM1451173|GSM1451375|GSM1451423|GSM1451740|GSM1451811|GSM1452338|GSM1452353,1000 mg/kg,Atenolol,DB00335,GSE59927,rat,GSM1451029|GSM1451059|GSM1451092,GPL5425,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,3 d,Heart,CMC,1.2
drug:DM374,29122-68-7,GSM1450681|GSM1450950|GSM1451115|GSM1451149|GSM1451379|GSM1451508|GSM1451593|GSM1451700|GSM1451806|GSM1452337|GSM1452340|GSM1452352,1000 mg/kg,Atenolol,DB00335,GSE59927,rat,GSM1451028|GSM1451058|GSM1451091,GPL5425,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,1 d,Heart,CMC,1.2
drug:DM379,2169-64-4,GSM1450681|GSM1450950|GSM1451115|GSM1451149|GSM1451379|GSM1451508|GSM1451593|GSM1451700|GSM1451806|GSM1452337|GSM1452340|GSM1452352,750 mg/kg,Azaribine,,GSE59927,rat,GSM1451957|GSM1451975|GSM1452037,GPL5425,CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N2N=CC(=O)NC2=O,1 d,Heart,CMC,1.2
drug:DM378,2169-64-4,GSM1450734|GSM1450953|GSM1450954|GSM1451116|GSM1451151|GSM1451174|GSM1451376|GSM1451424|GSM1451594|GSM1451649|GSM1451650|GSM1451651|GSM1451765|GSM1452339|GSM1452341|GSM1452354,750 mg/kg,Azaribine,,GSE59927,rat,GSM1451924|GSM1451977|GSM1452038,GPL5425,CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N2N=CC(=O)NC2=O,5 d,Heart,CMC,1.2
drug:DM683,30516-87-1,GSM1450563|GSM1450565|GSM1450659|GSM1451000|GSM1451014|GSM1451039|GSM1451584|GSM1451643|GSM1451671|GSM1451774|GSM1451979|GSM1452013|GSM1452134|GSM1452215|GSM1452237,1540 mg/kg,Zidovudine,DB00495,GSE59927,rat,GSM1451733|GSM1451767|GSM1451808,GPL5425,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,3 d,Heart,Corn Oil,1.2
drug:DM682,30516-87-1,GSM1450979|GSM1451001|GSM1451040|GSM1451079|GSM1451132|GSM1451585|GSM1451630|GSM1451645|GSM1451699|GSM1451805|GSM1451925|GSM1451929|GSM1452135|GSM1452195,1540 mg/kg,Zidovudine,DB00495,GSE59927,rat,GSM1451695|GSM1451724|GSM1451797,GPL5426,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,5 d,Heart,Corn Oil,1.2
drug:DM681,137862-53-4,GSM1450564|GSM1450658|GSM1451013|GSM1451038|GSM1451583|GSM1451642|GSM1451670|GSM1451804|GSM1451978|GSM1452012|GSM1452133|GSM1452214,30 mg/kg,Valsartan,DB00177,GSE59927,rat,GSM1450550|GSM1450551|GSM1450552,GPL5425,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3n[nH]nn3)[C@@H](C(C)C)C(O)=O,1 d,Heart,Corn Oil,1.2
drug:DM680,137862-53-4,GSM1450543|GSM1450597|GSM1450747|GSM1451012|GSM1451037,30 mg/kg,Valsartan,DB00177,GSE59927,rat,GSM1450548|GSM1450549|GSM1450864,GPL5425,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3n[nH]nn3)[C@@H](C(C)C)C(O)=O,0.25 d,Heart,Corn Oil,1.2
drug:DM687,6893-02-3,GSM1451824|GSM1451855,0.1 mg/kg,"3,3',5-Triiodo-L-Thyronine",,GSE59927,rat,GSM1451829|GSM1451840|GSM1451853,GPL5426,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O,3 d,Heart,PEG400,1.2
drug:DM686,6893-02-3,GSM1451823|GSM1451847,0.1 mg/kg,"3,3',5-Triiodo-L-Thyronine",,GSE59927,rat,GSM1451828|GSM1451839|GSM1451852,GPL5426,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O,1 d,Heart,PEG400,1.2
drug:DM685,6893-02-3,GSM1451824|GSM1451855,0.001 mg/kg,"3,3',5-Triiodo-L-Thyronine",,GSE59927,rat,GSM1451826|GSM1451837|GSM1451850,GPL5426,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O,3 d,Heart,PEG400,1.2
drug:DM684,6893-02-3,GSM1451823|GSM1451847,0.001 mg/kg,"3,3',5-Triiodo-L-Thyronine",,GSE59927,rat,GSM1451825|GSM1451836|GSM1451849,GPL5426,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O,1 d,Heart,PEG400,1.2
drug:DM2224,50-44-2,GSM1456889|GSM1456922|GSM1457134|GSM1457518|GSM1457554|GSM1457594|GSM1457882|GSM1458040|GSM1458084|GSM1459881|GSM1459882|GSM1459883|GSM1460267|GSM1460277|GSM1460280|GSM1460282|GSM1460338|GSM1460417|GSM1460537|GSM1460554|GSM1460826|GSM1460840|GSM1460887|GSM1460949|GSM1460958|GSM1460986|GSM1460988|GSM1461046|GSM1461055|GSM1461070|GSM1461475|GSM1461686,25 mg/kg,6-Mercaptopurine,,GSE59927,rat,GSM1458901|GSM1459066|GSM1459067,GPL5425,S=C1N=CNc2nc[nH]c12,5 d,Liver,Corn Oil,1.2
drug:DM2225,50-44-2,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,25 mg/kg,6-Mercaptopurine,,GSE59927,rat,GSM1459104|GSM1459105|GSM1459195,GPL5425,S=C1N=CNc2nc[nH]c12,0.25 d,Liver,Corn Oil,1.2
drug:DM689,47468-70-2,GSM1451011|GSM1451035|GSM1451268|GSM1451277|GSM1451305|GSM1451599|GSM1451632|GSM1451647|GSM1451655|GSM1451656|GSM1452390|GSM1452462|GSM1452480|GSM1452486|GSM1452491,0.065 mg/kg,Aldosterone,DB04630,GSE59927,rat,GSM1452399|GSM1452410|GSM1452423,GPL5426,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)C45C[C@@H](OC5O)[C@H]23,3 d,Heart,Saline,1.2
drug:DM688,47468-70-2,GSM1451021|GSM1451080|GSM1451259|GSM1451270|GSM1451307|GSM1451601|GSM1451631|GSM1451646|GSM1451672|GSM1451831|GSM1452461|GSM1452479|GSM1452485|GSM1452489|GSM1452490,0.065 mg/kg,Aldosterone,DB04630,GSE59927,rat,GSM1452398|GSM1452409|GSM1452422,GPL5426,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)C45C[C@@H](OC5O)[C@H]23,1 d,Heart,Saline,1.2
drug:DM2220,1806-26-4,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,50 mg/kg,4-Octylphenol,,GSE59927,rat,GSM1458968|GSM1459148|GSM1459726,GPL5425,CCCCCCCCc1ccc(O)cc1,0.25 d,Liver,Corn Oil,1.2
drug:DM2221,1806-26-4,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,50 mg/kg,4-Octylphenol,,GSE59927,rat,GSM1458969|GSM1458996|GSM1459747,GPL5425,CCCCCCCCc1ccc(O)cc1,1 d,Liver,Corn Oil,1.2
drug:DM2222,50-44-2,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,25 mg/kg,6-Mercaptopurine,,GSE59927,rat,GSM1458896|GSM1458897|GSM1458898,GPL5425,S=C1N=CNc2nc[nH]c12,1 d,Liver,Corn Oil,1.2
drug:DM2223,50-44-2,GSM1456836|GSM1456888|GSM1457035|GSM1457133|GSM1457527|GSM1457593|GSM1457881|GSM1457941|GSM1457944|GSM1458727|GSM1458955|GSM1459878|GSM1459879|GSM1459880|GSM1459956|GSM1459957|GSM1459958|GSM1460302|GSM1460303|GSM1460337|GSM1460416|GSM1460536|GSM1460794|GSM1460839|GSM1460871|GSM1460957|GSM1460961|GSM1460985|GSM1460987|GSM1461045|GSM1461069|GSM1461074|GSM1461083|GSM1461094|GSM1461103|GSM1461113|GSM1461114|GSM1461403|GSM1461423|GSM1461445|GSM1461474|GSM1461476|GSM1461676,25 mg/kg,6-Mercaptopurine,,GSE59927,rat,GSM1458899|GSM1458900|GSM1459769,GPL5425,S=C1N=CNc2nc[nH]c12,3 d,Liver,Corn Oil,1.2
drug:DM1935,34675-84-8,GSM1459416|GSM1459924|GSM1459948|GSM1459990|GSM1460108|GSM1460143|GSM1460207|GSM1460410|GSM1460455|GSM1460569|GSM1460767|GSM1460781|GSM1460788|GSM1461081|GSM1461090|GSM1461101|GSM1461255|GSM1461274|GSM1461295|GSM1461306|GSM1461385,1503 mg/kg,Cetraxate,,GSE59927,rat,GSM1460420|GSM1460429|GSM1460448,GPL5425,NCC1CCC(CC1)C(=O)Oc2ccc(CCC(O)=O)cc2,3 d,Liver,CMC,1.2
drug:DM1934,34675-84-8,GSM1459346|GSM1459923|GSM1459947|GSM1460001|GSM1460040|GSM1460107|GSM1460116|GSM1460424|GSM1460493|GSM1460507|GSM1460568|GSM1460825|GSM1461250|GSM1461253|GSM1461254|GSM1461324|GSM1461362|GSM1461380|GSM1461390|GSM1461661|GSM1461684,1503 mg/kg,Cetraxate,,GSE59927,rat,GSM1460419|GSM1460428|GSM1460464,GPL5425,NCC1CCC(CC1)C(=O)Oc2ccc(CCC(O)=O)cc2,1 d,Liver,CMC,1.2
drug:DM1937,57-62-5,GSM1459416|GSM1459924|GSM1459948|GSM1459990|GSM1460108|GSM1460143|GSM1460207|GSM1460410|GSM1460455|GSM1460569|GSM1460767|GSM1460781|GSM1460788|GSM1461081|GSM1461090|GSM1461101|GSM1461255|GSM1461274|GSM1461295|GSM1461306|GSM1461385,1500 mg/kg,Chlortetracycline,DB09093,GSE59927,rat,GSM1460020|GSM1460031|GSM1460076,GPL5425,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+],3 d,Liver,CMC,1.2
drug:DM1936,34675-84-8,GSM1459417|GSM1459925|GSM1459949|GSM1459991|GSM1460109|GSM1460144|GSM1460411|GSM1460491|GSM1460514|GSM1460519|GSM1460603|GSM1460791|GSM1460795|GSM1460796|GSM1461082|GSM1461091|GSM1461102|GSM1461214|GSM1461244|GSM1461262|GSM1461275|GSM1461307|GSM1461391,1503 mg/kg,Cetraxate,,GSE59927,rat,GSM1460421|GSM1460430|GSM1460449,GPL5425,NCC1CCC(CC1)C(=O)Oc2ccc(CCC(O)=O)cc2,5 d,Liver,CMC,1.2
drug:DM1931,121985-71-5,GSM1459346|GSM1459923|GSM1459947|GSM1460001|GSM1460040|GSM1460107|GSM1460116|GSM1460424|GSM1460493|GSM1460507|GSM1460568|GSM1460825|GSM1461250|GSM1461253|GSM1461254|GSM1461324|GSM1461362|GSM1461380|GSM1461390|GSM1461661|GSM1461684,490 mg/kg,Carbamazepine,DB00564,GSE59927,rat,GSM1460325|GSM1460520|GSM1460565,GPL5425,,1 d,Liver,CMC,1.2
drug:DM1930,404-86-4,GSM1459417|GSM1459925|GSM1459949|GSM1459991|GSM1460109|GSM1460144|GSM1460411|GSM1460491|GSM1460514|GSM1460519|GSM1460603|GSM1460791|GSM1460795|GSM1460796|GSM1461082|GSM1461091|GSM1461102|GSM1461214|GSM1461244|GSM1461262|GSM1461275|GSM1461307|GSM1461391,35 mg/kg,Capsaicin,DB06774,GSE59927,rat,GSM1460402|GSM1460743|GSM1460763,GPL5425,COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,5 d,Liver,CMC,1.2
drug:DM1933,121985-71-5,GSM1459417|GSM1459925|GSM1459949|GSM1459991|GSM1460109|GSM1460144|GSM1460411|GSM1460491|GSM1460514|GSM1460519|GSM1460603|GSM1460791|GSM1460795|GSM1460796|GSM1461082|GSM1461091|GSM1461102|GSM1461214|GSM1461244|GSM1461262|GSM1461275|GSM1461307|GSM1461391,490 mg/kg,Carbamazepine,DB00564,GSE59927,rat,GSM1460327|GSM1460522|GSM1460567,GPL5425,,5 d,Liver,CMC,1.2
drug:DM1932,121985-71-5,GSM1459416|GSM1459924|GSM1459948|GSM1459990|GSM1460108|GSM1460143|GSM1460207|GSM1460410|GSM1460455|GSM1460569|GSM1460767|GSM1460781|GSM1460788|GSM1461081|GSM1461090|GSM1461101|GSM1461255|GSM1461274|GSM1461295|GSM1461306|GSM1461385,490 mg/kg,Carbamazepine,DB00564,GSE59927,rat,GSM1460326|GSM1460521|GSM1460566,GPL5425,,3 d,Liver,CMC,1.2
drug:DM3368,41372-08-1,GSM1456796|GSM1457568|GSM1457768|GSM1457961|GSM1457964|GSM1458885|GSM1459040|GSM1459753|GSM1460129|GSM1460149|GSM1460674|GSM1460800|GSM1460894|GSM1461549,325 mg/kg,Methyldopa,DB00968,GSE59927,rat,GSM1461336|GSM1461351|GSM1461356,GPL5425,O.O.O.C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O.C[C@](N)(Cc2ccc(O)c(O)c2)C(O)=O,3 d,Liver,Water,1.2
drug:DM3369,41372-08-1,GSM1456878|GSM1457566|GSM1457802|GSM1458574|GSM1458851|GSM1460130|GSM1460150|GSM1460185|GSM1460266|GSM1460307|GSM1460334|GSM1460483|GSM1460675|GSM1460811|GSM1461541,325 mg/kg,Methyldopa,DB00968,GSE59927,rat,GSM1461337|GSM1461352|GSM1461357,GPL5425,O.O.O.C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O.C[C@](N)(Cc2ccc(O)c(O)c2)C(O)=O,5 d,Liver,Water,1.2
drug:DM1939,57-62-5,GSM1459417|GSM1459925|GSM1459949|GSM1459991|GSM1460109|GSM1460144|GSM1460411|GSM1460491|GSM1460514|GSM1460519|GSM1460603|GSM1460791|GSM1460795|GSM1460796|GSM1461082|GSM1461091|GSM1461102|GSM1461214|GSM1461244|GSM1461262|GSM1461275|GSM1461307|GSM1461391,1500 mg/kg,Chlortetracycline,DB09093,GSE59927,rat,GSM1460077|GSM1460085|GSM1460086,GPL5425,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+],5 d,Liver,CMC,1.2
drug:DM1938,57-62-5,GSM1459346|GSM1459923|GSM1459947|GSM1460001|GSM1460040|GSM1460107|GSM1460116|GSM1460424|GSM1460493|GSM1460507|GSM1460568|GSM1460825|GSM1461250|GSM1461253|GSM1461254|GSM1461324|GSM1461362|GSM1461380|GSM1461390|GSM1461661|GSM1461684,1500 mg/kg,Chlortetracycline,DB09093,GSE59927,rat,GSM1460030|GSM1460102|GSM1460821,GPL5425,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+],1 d,Liver,CMC,1.2
drug:DM3637,65277-42-1,GSM1452555|GSM1452566|GSM1452610|GSM1452643|GSM1452663|GSM1452678|GSM1452726|GSM1452749|GSM1452776|GSM1452808|GSM1452820|GSM1452856|GSM1452865|GSM1452888|GSM1452916|GSM1452920|GSM1452940|GSM1452954|GSM1452972|GSM1452987|GSM1452999|GSM1453011|GSM1453033|GSM1453044|GSM1453059|GSM1453084|GSM1453088|GSM1453115|GSM1453150|GSM1453181|GSM1453186|GSM1453195|GSM1453238|GSM1453258|GSM1453279|GSM1453288|GSM1453293|GSM1453313|GSM1453318|GSM1453322,90 uM,Ketoconazole,DB01026,GSE59927,rat,GSM1453197|GSM1453213|GSM1453214,GPL5426,CC(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,0.67 d,Primary rat hepatocytes,DMSO,1.2
drug:DM3444,117976-89-3,GSM1457247|GSM1457567|GSM1457767|GSM1458130|GSM1458884|GSM1458999|GSM1460128|GSM1460148|GSM1460184|GSM1460621|GSM1460703|GSM1460799|GSM1460893|GSM1461528|GSM1461540,1024 mg/kg,Rabeprazole,DB01129,GSE59927,rat,GSM1460468|GSM1460732|GSM1460752,GPL5425,COCCCOc1ccnc(C[S](=O)c2[nH]c3ccccc3n2)c1C,1 d,Liver,Water,1.2
drug:DM759,61-76-7,GSM1451011|GSM1451035|GSM1451268|GSM1451277|GSM1451305|GSM1451599|GSM1451632|GSM1451647|GSM1451655|GSM1451656|GSM1452390|GSM1452462|GSM1452480|GSM1452486|GSM1452491,0.44 mg/kg,L-Phenylephrine,,GSE59927,rat,GSM1452395|GSM1452405|GSM1452431,GPL5426,[H+].[Cl-].CNCC(O)c1cccc(O)c1,3 d,Heart,Saline,1.2
drug:DM758,61-76-7,GSM1451021|GSM1451080|GSM1451259|GSM1451270|GSM1451307|GSM1451601|GSM1451631|GSM1451646|GSM1451672|GSM1451831|GSM1452461|GSM1452479|GSM1452485|GSM1452489|GSM1452490,0.44 mg/kg,L-Phenylephrine,,GSE59927,rat,GSM1452394|GSM1452404|GSM1452430,GPL5426,[H+].[Cl-].CNCC(O)c1cccc(O)c1,1 d,Heart,Saline,1.2
drug:DM209,127-07-1,GSM1449209|GSM1449444|GSM1449513|GSM1449908|GSM1449911|GSM1450155|GSM1450160|GSM1450188,400 mg/kg,Hydroxyurea,DB01005,GSE59927,rat,GSM1449609|GSM1449610|GSM1449710,GPL5425,NC(=O)NO,3 d,Bone marrow,Saline,1.2
drug:DM208,26833-85-2,GSM1449253|GSM1449600,23 mg/kg,Harringtonine,,GSE59927,rat,GSM1450002|GSM1450018,GPL5425,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN5CCC[C@]25C=C1OC,5 d,Bone marrow,Saline,1.2
drug:DM207,26833-85-2,GSM1449220|GSM1449612|GSM1449842|GSM1449883|GSM1449983|GSM1450021|GSM1450154|GSM1450159,23 mg/kg,Harringtonine,,GSE59927,rat,GSM1449999|GSM1450000|GSM1450036,GPL5425,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN5CCC[C@]25C=C1OC,1 d,Bone marrow,Saline,1.2
drug:DM206,26833-85-2,GSM1449209|GSM1449444|GSM1449513|GSM1449908|GSM1449911|GSM1450155|GSM1450160|GSM1450188,23 mg/kg,Harringtonine,,GSE59927,rat,GSM1449985|GSM1450001,GPL5425,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN5CCC[C@]25C=C1OC,3 d,Bone marrow,Saline,1.2
drug:DM205,122111-03-9,GSM1449209|GSM1449444|GSM1449513|GSM1449908|GSM1449911|GSM1450155|GSM1450160|GSM1450188,11 mg/kg,Gemcitabine,DB00441,GSE59927,rat,GSM1450051|GSM1450084|GSM1450088,GPL5425,[Cl-].NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F.[H+],3 d,Bone marrow,Saline,1.2
drug:DM204,122111-03-9,GSM1449220|GSM1449612|GSM1449842|GSM1449883|GSM1449983|GSM1450021|GSM1450154|GSM1450159,11 mg/kg,Gemcitabine,DB00441,GSE59927,rat,GSM1450050|GSM1450083|GSM1450143,GPL5425,[Cl-].NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F.[H+],1 d,Bone marrow,Saline,1.2
drug:DM203,34156-56-4,GSM1449209|GSM1449444|GSM1449513|GSM1449908|GSM1449911|GSM1450155|GSM1450160|GSM1450188,350 mg/kg,Foscarnet,DB00529,GSE59927,rat,GSM1450175|GSM1450179|GSM1450181,GPL5425,O.O.O.O.O.O.[Na+].[Na+].[Na+].[O-]C(=O)[P]([O-])([O-])=O,3 d,Bone marrow,Saline,1.2
drug:DM202,34156-56-4,GSM1449253|GSM1449600,350 mg/kg,Foscarnet,DB00529,GSE59927,rat,GSM1450170|GSM1450176|GSM1450182,GPL5425,O.O.O.O.O.O.[Na+].[Na+].[Na+].[O-]C(=O)[P]([O-])([O-])=O,5 d,Bone marrow,Saline,1.2
drug:DM201,34156-56-4,GSM1449220|GSM1449612|GSM1449842|GSM1449883|GSM1449983|GSM1450021|GSM1450154|GSM1450159,350 mg/kg,Foscarnet,DB00529,GSE59927,rat,GSM1450169|GSM1450174|GSM1450180,GPL5425,O.O.O.O.O.O.[Na+].[Na+].[Na+].[O-]C(=O)[P]([O-])([O-])=O,1 d,Bone marrow,Saline,1.2
drug:DM200,104227-87-4,GSM1449253|GSM1449600,1200 mg/kg,Famciclovir,DB00426,GSE59927,rat,GSM1449553|GSM1449554|GSM1449749,GPL5425,CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O,5 d,Bone marrow,Saline,1.2
drug:DM2896,38194-50-2,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,132 mg/kg,Sulindac,DB00605,GSE59927,rat,GSM1456821|GSM1456840|GSM1457856,GPL5425,CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C\c3ccc(cc3)[S](C)=O,0.25 d,Liver,Corn Oil,1.2
drug:DM3630,22232-80-0,GSM1452555|GSM1452566|GSM1452610|GSM1452643|GSM1452663|GSM1452678|GSM1452726|GSM1452749|GSM1452776|GSM1452808|GSM1452820|GSM1452856|GSM1452865|GSM1452888|GSM1452916|GSM1452920|GSM1452940|GSM1452954|GSM1452972|GSM1452987|GSM1452999|GSM1453011|GSM1453033|GSM1453044|GSM1453059|GSM1453084|GSM1453088|GSM1453115|GSM1453150|GSM1453181|GSM1453186|GSM1453195|GSM1453238|GSM1453258|GSM1453279|GSM1453288|GSM1453293|GSM1453313|GSM1453318|GSM1453322,500 uM,Isotretinoin,DB00982,GSE59927,rat,GSM1452930|GSM1452948|GSM1452964,GPL5426,,0.67 d,Primary rat hepatocytes,DMSO,1.2
drug:DM975,49625-23-2,GSM1453371|GSM1453372,185 mg/kg,Metoclopramide,DB01233,GSE59927,rat,GSM1453376|GSM1453380|GSM1453401,GPL5425,[H+].[Cl-].CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,5 d,Intestine,CMC,1.2
drug:DM974,49625-23-2,GSM1453365|GSM1453366|GSM1453367,185 mg/kg,Metoclopramide,DB01233,GSE59927,rat,GSM1453373|GSM1453374|GSM1453375,GPL5425,[H+].[Cl-].CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1 d,Intestine,CMC,1.2
drug:DM977,112885-43-5,GSM1453368|GSM1453369|GSM1453370,30 mg/kg,Mosapride,,GSE59927,rat,GSM1453359|GSM1453360|GSM1453361,GPL5425,,3 d,Intestine,CMC,1.2
drug:DM976,112885-43-5,GSM1453371|GSM1453372,2000 mg/kg,Mosapride,,GSE59927,rat,GSM1453381|GSM1453382|GSM1453383,GPL5425,,5 d,Intestine,CMC,1.2
drug:DM971,603-50-9,GSM1453371|GSM1453372,1750 mg/kg,Bisacodyl,DB09020,GSE59927,rat,GSM1453389|GSM1453390,GPL5425,CC(=O)Oc1ccc(cc1)C(c2ccc(OC(C)=O)cc2)c3ccccn3,5 d,Intestine,CMC,1.2
drug:DM970,603-50-9,GSM1453368|GSM1453369|GSM1453370,1750 mg/kg,Bisacodyl,DB09020,GSE59927,rat,GSM1453386|GSM1453387|GSM1453388,GPL5425,CC(=O)Oc1ccc(cc1)C(c2ccc(OC(C)=O)cc2)c3ccccn3,3 d,Intestine,CMC,1.2
drug:DM973,53179-11-6,GSM1453368|GSM1453369|GSM1453370,47 mg/kg,Loperamide,DB00836,GSE59927,rat,GSM1453355|GSM1453356|GSM1453357,GPL5425,[H+].[Cl-].CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,3 d,Intestine,CMC,1.2
drug:DM972,53179-11-6,GSM1453365|GSM1453366|GSM1453367,47 mg/kg,Loperamide,DB00836,GSE59927,rat,GSM1453352|GSM1453353|GSM1453354,GPL5425,[H+].[Cl-].CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,1 d,Intestine,CMC,1.2
drug:DM1279,1424-27-7,GSM1453634|GSM1453831|GSM1454242|GSM1454245|GSM1454879|GSM1454881|GSM1455550|GSM1455658|GSM1456296|GSM1456306|GSM1456324,250 mg/kg,Acetazolamide,DB00819,GSE59927,rat,GSM1454190|GSM1454194|GSM1454234,GPL5425,[Na+].CC(=O)Nc1sc(nn1)[S]([NH-])(=O)=O,3 d,Kidney,Corn Oil,1.2
drug:DM979,81098-60-4,GSM1453347|GSM1453348|GSM1453349,250 mg/kg,Cisapride,DB00604,GSE59927,rat,GSM1453331|GSM1453332|GSM1453358,GPL5425,COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,3 d,Intestine,Corn Oil,1.2
drug:DM978,112885-43-5,GSM1453371|GSM1453372,30 mg/kg,Mosapride,,GSE59927,rat,GSM1453362|GSM1453363|GSM1453364,GPL5425,,5 d,Intestine,CMC,1.2
