GSM3357730	GSM3357729	GSM3357732	GSM3357731
2410141K09Rik	0	0.0835654	0	0
2500004C02Rik	2.06926	1.99777	1.66519	1.38139
2510002D24Rik	13.1238	12.608	12.2089	11.2431
2510003E04Rik	28.6556	27.929	27.1183	25.5583
2510009E07Rik	5.76504	5.85876	6.65694	6.37428
2510039O18Rik	37.8459	37.9975	33.288	37.0251
2510049J12Rik	0.0077791	0.01115	0.0276685	0.0299188
2610001J05Rik	43.082	41.6282	38.0827	36.1053
2610002J02Rik	14.1598	14.1023	12.298	12.2831
2610002M06Rik	3.89963	4.17128	4.42469	4.73187
2610005L07Rik	12.628	12.7213	11.4735	11.5268
2610008E11Rik	6.50827	6.70199	6.03594	6.36193
2610015P09Rik	0.871578	0.779836	0.851719	0.807559
2610016A17Rik	0	0	0	0
2610018G03Rik	0	0	0	0
2610020C07Rik	0.632736	0.773544	0.728102	0.706798
2610020H08Rik	3.5214	3.76772	2.38069	2.08838
2610027K06Rik	0.350948	0.282183	0.436378	0.279829
2610028E06Rik	0	0	0	0
2610028H24Rik	0	0	0	0.0112012
2610034B18Rik	21.796	20.8666	22.0128	22.4566
2610034M16Rik	0	0	0	0
2610035D17Rik	1.83389	1.6468	3.48403	2.84678
2610035F20Rik	0.288205	0.110157	0.250575	0.166267
2610037D02Rik	0.111317	0.0987705	0.0879839	0.127419
2610044O15Rik8	5.64957	5.06724	5.02698	4.98778
2610100L16Rik	0	0	0	0
2610203C20Rik	6.19759	5.82339	11.0217	9.77726
2610203C22Rik	12.4542	12.5256	16.0684	14.4067
2610206C17Rik	0.0480146	0.0344102	0.0569256	0.0230833
2610207O16Rik	0	0	0	0
2610301B20Rik	4.69736	4.59736	5.00661	4.58956
2610305D13Rik	1.16368	1.24819	1.73599	1.59313
2610306M01Rik	2.84358	2.57087	2.8008	2.48176
2610307P16Rik	0.00820922	0	0.0194687	0.0309954
2610316D01Rik	0.0505655	0.0362383	0.029975	0.0486193
2610318N02Rik	9.98533	8.77357	7.33826	7.44736
2610507B11Rik	64.4361	65.2601	68.617	73.937
2610507I01Rik	3.4366	3.4702	3.45248	3.47246
2610524H06Rik	9.67697	9.30534	11.3277	12.8143
2610528A11Rik	0.197263	0.188494	0.467746	0.158059
2610528J11Rik	0	0	0	0
2700029M09Rik	39.0781	39.1841	36.5456	37.1639
2700038G22Rik	4.45322	4.32111	5.081	4.94253
2700046A07Rik	0	0	0	0
2700046G09Rik	2.09794	2.1013	1.85798	1.56758
2700049A03Rik	2.88071	3.06762	2.6104	2.70469
2700054A10Rik	0.281295	0.344786	0.527148	0.628087
2700060E02Rik	115.024	117.671	127.766	106.867
2700062C07Rik	13.0244	14.3311	12.764	12.4387
2700069I18Rik	0	0	0	0
2700070H01Rik	0.0471119	0	0.125675	0.0452987
2700081O15Rik	3.75111	3.29227	2.28214	2.23775
2700086A05Rik	2.01356	1.69042	1.22773	1.35524
2700089E24Rik	48.5002	48.9912	52.3367	48.6609
2700089I24Rik	0.0111904	0	0	0
2700094K13Rik	217.326	199.335	172.449	177.26
2700097O09Rik	5.27562	4.81144	6.20299	4.97427
2700099C18Rik	11.8173	10.96	8.82442	7.74346
2810001G20Rik	4.66184	4.89012	3.79791	4.08175
2810002D19Rik	3.46719	3.93087	4.90247	4.03055
2810004N23Rik	25.0962	27.4864	27.0673	29.0364
2810006K23Rik	9.46939	8.34034	9.35624	8.88151
2810007J24Rik	0	0	0	0
2810008D09Rik	13.101	11.8183	9.50413	11.1433
2810013P06Rik	3.74409	3.58241	3.82506	3.22658
2810021J22Rik	0.0155006	0.0444347	0.013783	0.01863
2810025M15Rik	21.5505	22.0296	22.2666	21.3207
2810029C07Rik	0.705745	0.788421	0.602934	0.478999
2810032G03Rik	0.0172279	0	0	0
2810047C21Rik1	1.79089	1.62692	1.52516	1.10351
2810049E08Rik	0.0202185	0	0	0
2810055G20Rik	0.271215	0.265049	0.233855	0.207436
2810403A07Rik	30.5328	29.7625	29.6346	27.208
2810403D21Rik	0.36264	0.389835	0.429943	0.414061
2810404M03Rik	0	0	0	0
2810405F15Rik	0.310552	0.174178	0.304155	0.2986
2810408A11Rik	0.543603	0.371871	0.776319	0.629593
2810408I11Rik	30.5886	33.5212	27.3048	27.3203
2810408M09Rik	6.6471	6.46114	6.59964	6.63265
2810410L24Rik	1.81252	1.81855	1.24637	1.17346
2810417H13Rik	67.3719	68.6347	51.2576	55.6665
2810428I15Rik	67.9683	65.3871	64.9599	62.464
2810429I04Rik	1.28542	1.16004	1.24177	1.23595
2810433D01Rik	0	0	0	0
2810442I21Rik	0.402047	0.521295	0.897832	0.759371
2810442N19Rik	0.0507775	0.109171	0.0301007	0
2810454H06Rik	0.187123	0.238406	0.213634	0.179921
2810459M11Rik	0.267353	0.250035	0.179158	0.145227
2810468N07Rik	0.0475783	0.0454633	0.0188028	0.0609961
2810471M01Rik	0	0	0	0.0125354
2810474O19Rik	8.28865	8.72184	8.78785	8.37367
2900005J15Rik	0	0	0	0.00954827
2900008C10Rik	0.628344	0.517863	0.670463	0.513536
2900009J06Rik	0.6971	0.699418	0.413238	0.804323
2900011O08Rik	0.160443	0.181552	0.250289	0.227341
2900026A02Rik	15.1167	15.4739	13.8775	15.2201
2900041M22Rik	5.0654	4.40644	4.41914	4.1506
2900052N01Rik	0	0	0	0
2900055J20Rik	0	0	0	0
2900056M20Rik	1.05976	1.27268	1.5425	1.52453
2900057B20Rik	0.0447165	0	0.0265077	0
2900060B14Rik	0.138602	0.26472	0.219037	0.443804
2900076A07Rik	1.06115	1.08069	1.65539	1.47677
2900079G21Rik	0	0	0	0
2900092C05Rik	0	0	0	0
2900092D14Rik	0	0.00987333	0.0163337	0.0066233
2900097C17Rik	54.08	54.1107	52.3491	57.3133
3000002C10Rik	1.30186	1.09051	1.08243	1.46309
3010001F23Rik	0.0827577	0	0.158943	0.106086
3010026O09Rik	3.56928	4.67107	5.05965	4.84943
3010033K07Rik	0	0	0	0
3100003L05Rik	0	0	0	0
3110001I22Rik	2.60733	2.33109	2.37198	1.74992
3110002H16Rik	16.5308	16.5533	15.292	15.6769
3110007F17Rik	1.47049	1.52626	1.44282	1.31639
3110009E18Rik	0.728788	1.42386	1.19064	1.40192
3110009F21Rik	0	0	0	0
3110015C05Rik	0	0	0	0
3110021A11Rik	0.526949	0.503525	0.72887	0.675557
3110021N24Rik	2.12341	1.95887	2.0756	1.99825
3110035E14Rik	0.243584	0.174567	0.202154	0.187367
3110039I08Rik	0	0	0	0
3110039M20Rik	0	0	0	0
3110040N11Rik	18.5962	18.8054	16.5438	17.1588
3110043O21Rik	4.13179	4.04378	3.93471	4.03693
3110045C21Rik	0.643578	0.726783	1.10985	0.95634
3110052M02Rik	1.26986	1.25094	1.18994	1.0028
3110056K07Rik	4.83648	4.91398	5.88776	5.1759
3110057O12Rik	0.960602	0.989968	1.27065	1.09156
3110062M04Rik	15.6648	15.466	14.5976	15.3806
3110070M22Rik	0.5502	0.816779	0.535828	0.699068
3110079O15Rik	0	0	0.166573	0
3110082I17Rik	13.5658	12.942	13.3601	13.002
3110082J24Rik	0	0	0.0382181	0.0929843
3110099E03Rik	0.0223333	0.0213405	0.0353042	0.0143158
3200001D21Rik	0.113577	0.0876575	0.0828652	0.0840044
3300002I08Rik	1.02157	0.585694	0.726697	0.94296
3300005D01Rik	14.7502	16.3803	25.1696	21.7105
3425401B19Rik	0	0	0	0
3632451O06Rik	0	0	0	0
3632454L22Rik	0.0162361	0.0154221	0.04656	0.078064
3830403N18Rik	0.400477	0.669681	0.448424	0.470633
3830406C13Rik	10.9152	11.0275	13.2688	11.2534
3830408C21Rik	0.364533	0.537861	0.406765	0.453592
3830417A13Rik	0.0502731	0	0.0596033	0.0120845
3930402G23Rik	0.0206184	0.0197018	0.0162966	0.0264331
4430402I18Rik	0.00932403	0.0133643	0.022109	0.0179303
4631405J19Rik	1.92717	2.12872	1.69791	1.377
4632415L05Rik	3.63789	3.67596	2.90842	2.95733
4632427E13Rik	0.624317	0.671136	0.647662	0.562771
4632428C04Rik	0.392028	0.503371	0.551932	0.306263
4632428N05Rik	5.95319	5.66088	6.49685	6.28919
4632434I11Rik	6.65046	7.09302	5.92018	5.75397
4732416N19Rik	0.104582	0.29971	0.309867	0.150788
4732456N10Rik	0	0	0	0
4732471J01Rik	0.357786	0.430572	0.513834	0.468503
4732490B19Rik	1.00461	0.847701	1.01816	1.26196
4732491K20Rik	0.617742	0.727625	0.978936	0.97034
4831440E17Rik	0.125903	0.122247	0.1589	0.214779
4833403I15Rik	0.00602499	0	0.00714317	0.0115862
4833411C07Rik	0	0	0	0
4833412C05Rik	0	0	0	0
4833417C18Rik	0.423433	0.420173	0.328243	0.313182
4833418N02Rik	0.356087	0.490757	0.552073	0.737437
4833419F23Rik	1.26019	1.19136	1.52585	1.39215
4833420G17Rik	9.31285	9.00047	8.17268	8.11419
4833422C13Rik	0.220291	0.16329	0.0660406	0.0994233
4833423E24Rik	0	0.0175767	0	0.0117909
4833424O15Rik	0	0	0.00560876	0
4833427F10Rik	0.042864	0.0204793	0.0508192	0
4833427G06Rik	0.0635687	0	0.0376832	0
4833428L15Rik	0	0	0	0
4833439L19Rik	47.4657	49.4847	49.3508	47.908
4921501E09Rik	0	0	0	0
4921504A21Rik	0	0	0	0
4921504E06Rik	0	0	0	0
4921506M07Rik	0	0	0	0.013695
4921507L20Rik	0.12143	0.0773549	0.12797	0.0908106
4921507P07Rik	0.110858	0.0366683	0.111212	0.0655949
4921508D12Rik	0	0	0.0247135	0.0400851
4921509C19Rik	0	0	0.00869075	0
4921509O07Rik	0	0	0.00911358	0
4921511C10Rik	0.0144241	0	0	0
4921511C20Rik	0	0	0	0
4921511H03Rik	0	0	0	0
4921511I17Rik	0.0159709	0.0228915	0	0.0153563
4921511M17Rik	0	0	0	0
4921513I03Rik	0.776312	0.360476	0.80075	0.757854
4921515E04Rik	0	0	0.0102303	0
4921517D22Rik	0	0	0	0
4921524J17Rik	26.9808	27.5291	28.9989	26.267
4921524L21Rik	0	0	0	0
4921525O09Rik	0	0.00848659	0.0140396	0
4921529L05Rik	0	0	0	0.0132887
4921530L21Rik	0	0	0	0
4921531C22Rik	1.67636	1.60694	1.51909	1.53998
4921531P14Rik	0	0	0	0
4921533I20Rik	0	0	0	0
4921534H16Rik	0	0	0	0
4921536K21Rik	0.165541	0.172563	0.267633	0.325574
4921539E11Rik	0.00843823	0	0	0
4922502D21Rik	0	0	0	0
4922502H24Rik	0	0	0	0
4922502N22Rik	0	0	0	0
4930401C15Rik	0	0	0	0
4930401O10Rik	0	0	0	0
4930401O12Rik	0	0	0	0
4930402F06Rik	0	0	0	0
4930402F11Rik	0	0	0	0
4930402H24Rik	9.35317	10.2137	8.18974	9.19925
4930402K13Rik	0	0	0	0
4930404A05Rik	0	0	0	0
4930404A10Rik	0	0	0	0
4930404H11Rik	0	0	0	0
4930404I05Rik	0.070365	0.201712	0.305889	0.29318
4930404N11Rik	7.64995	8.52821	6.74752	8.1728
4930405A10Rik	0	0	0	0
4930405A21Rik	0.436075	0.625036	0.29932	0.264816
4930405D11Rik	0	0	0	0
4930405J17Rik	0	0	0.0506091	0
4930405L22Rik	0	0	0	0
4930406D18Rik	0	0	0	0
4930407I10Rik	0.00406502	0	0	0.00390857
4930412B13Rik	0.0169388	0	0	0
4930412C18Rik	0.0627249	0.0691577	0.0800866	0.0788679
4930412D23Rik	0	0	0	0
4930412O13Rik	0.554222	0.482059	0.370661	0.437244
4930413E15Rik	0	0	0	0
4930413F20Rik	0	0	0	0
4930413G21Rik	5.48726	5.62717	5.62505	5.68416
4930413M19Rik	0	0	0	0
4930414L22Rik	9.67474	9.09412	8.84246	7.18132
4930414N06Rik	3.70855	3.84256	4.2379	4.16727
4930415F15Rik	0	0	0	0.0317843
4930415L06Rik	0	0	0	0
4930415O20Rik	0.20041	0.143626	0	0.240871
4930417O13Rik	0	0	0	0
4930417O22Rik	0	0	0	0.0177966
4930419G24Rik	0	0	0	0
4930423M02Rik	0	0	0	0
4930425K10Rik	0	0	0	0
4930425O10Rik	0	0	0	0
4930426D05Rik	0	0	0	0
4930426L09Rik	0.396633	0.507592	0.386272	0.272405
4930427A07Rik	9.57566	9.03156	7.34071	8.165
4930428D18Rik	0	0	0	0
4930428E07Rik	0	0	0	0
4930428G15Rik	0	0	0	0
4930428O21Rik	0	0.0169476	0	0
4930429B21Rik	0.655349	0.760407	0.641314	0.530106
4930429D17Rik	0	0	0	0
4930429F11Rik	0	0	0	0
4930429F24Rik	0.137997	0.118676	0.065443	0.159222
4930430A15Rik	0	0	0	0
4930430D24Rik	0	0	0	0
4930430F08Rik	5.53529	5.92394	6.15425	5.39321
4930430F21Rik	0	0	0	0
4930430J02Rik	0	0	0	0
4930431F12Rik	0.0882582	0.101202	0.115102	0.0848613
4930431P03Rik	0	0	0	0
4930432J09Rik	1.66266	2.01855	2.55967	2.27274
4930432K21Rik	0.0332501	0.0238284	0.084637	0.103908
4930432M17Rik	0	0	0	0
4930433B08Rik	0	0	0	0
4930433I11Rik	0	0	0	0
4930433N12Rik	0	0	0	0
4930434J06Rik	0	0	0	0
4930435E12Rik	0	0	0	0
4930438E09Rik	0	0	0	0
4930440C22Rik	0	0	0	0
4930440I19Rik	0.0217689	0	0	0
4930441J16Rik	0	0	0	0
4930442J19Rik	0	0	0	0
4930442L01Rik	0	0	0	0
4930443O20Rik	0.0439705	0	0.052131	0
4930444F02Rik	0	0	0	0
4930444G20Rik	0.0347705	0.0498373	0.0549647	0.122585
4930444M15Rik	0	0	0	0
4930444P10Rik	0	0	0	0
4930447A16Rik	0	0	0	0
4930447C04Rik	0	0	0	0
4930447J18Rik	0	0	0	0
4930447K03Rik	0.525602	0.345289	0.727008	0.610659
4930447N08Rik	0	0	0	0
4930448C13Rik	0	0	0	0
4930448F12Rik	0	0	0	0
4930448H16Rik	0	0	0.0537671	0
4930448I06Rik	0	0	0	0
4930448I18Rik	0	0	0	0
4930448K20Rik	0	0	0	0
4930449E01Rik	0	0	0	0
4930449E18Rik	0	0	0.229447	0
4930449I24Rik	0	0	0	0
4930451C15Rik	0.00896076	0	0	0
4930451G09Rik	0.0528963	0.105999	0.100194	0.0914483
4930451I11Rik	0	0	0	0
4930452A19Rik	0	0	0	0
4930452B06Rik	3.05953	3.0973	4.40525	3.9498
4930452G13Rik	0	0	0	0.0199282
4930452N14Rik	0	0	0.0525858	0
4930453H23Rik	0	0	0	0
4930453L07Rik	0	0	0	0
4930453N24Rik	27.8748	27.1591	24.3944	24.5865
4930455B14Rik	0	0	0	0
4930455C13Rik	9.68111	10.3831	9.72833	10.1899
4930455D15Rik	0.0257238	0	0	0.0247337
4930455F16Rik	0	0	0	0
4930455H04Rik	0.0958257	0.206024	0.15148	0.138206
4930455J16Rik	0	0	0	0
4930456L15Rik	0	0	0.0219441	0.0355933
4930459C07Rik	0.0181033	0.0518957	0.0429262	0.0348131
4930459L07Rik	0	0	0	0
4930461G14Rik	0	0	0.0373565	0.030296
4930463O16Rik	0	0	0	0
4930465K10Rik	0.0343255	0.0245998	0.0406961	0.0330044
4930465M20Rik	0	0	0	0
4930467D21Rik	0	0	0	0
4930467E23Rik	0	0	0	0
4930467K11Rik	0	0	0	0
4930468A15Rik	0	0	0	0
4930469G21Rik	0	0	0	0
4930470H14Rik	2.40968	1.95661	2.81467	2.67075
4930470P17Rik	0	0	0	0
4930471C04Rik	0	0	0.0651147	0
4930471G03Rik	0	0	0.0462616	0
4930471M09Rik	0	0	0.0474142	0
4930473A02Rik	1.38648	1.49045	1.62593	1.2172
4930473O22Rik	0	0	0	0
4930474G06Rik	0	0	0	0
4930474H20Rik	0.0142432	0	0	0
4930474M22Rik	0	0	0	0
4930474N05Rik	0	0	0	0
4930474N09Rik	0	0	0	0
4930478L05Rik	0	0.0155324	0.0128479	0.0104196
4930478P22Rik	0	0	0	0
4930479D17Rik	0.101572	0.242642	0.0802819	0
4930480E11Rik	0	0	0	0
4930480G23Rik	0.0172115	0	0	0
4930480K15Rik	0	0	0	0
4930480M12Rik	0	0	0	0
4930481A15Rik	0.451071	0.339269	0.299977	0.28893
4930482G09Rik	0	0	0	0
4930483J18Rik	0.122401	0.05848	0.0483725	0.03923
4930483K19Rik	0.193357	0.151168	0.437644	0.523941
4930483O08Rik	0	0	0	0.0211336
4930486F22Rik	0	0	0	0
4930486I03Rik	0	0	0	0
4930486L24Rik	7.90681	8.41626	7.73513	7.91615
4930487D11Rik	0	0	0	0
4930487H11Rik	0.157618	0.188273	0.249161	0.530432
4930488B22Rik	0	0	0	0
4930488L21Rik	0	0	0	0
4930500F04Rik	0	0	0	0
4930500J02Rik	0	0.206331	0.113782	0.127773
4930500L23Rik	0	0	0	0
4930502A04Rik	0	0	0	0
4930502E09Rik	0.0988101	0	0.156198	0.063338
4930502E18Rik	0.836084	1.32864	1.35759	1.24081
4930503B20Rik	0.515508	0.449758	0.531462	0.30171
4930503E14Rik	0.0167359	0	0.019842	0
4930503E24Rik	0	0	0	0
4930503H13Rik	0	0	0	0
4930503L19Rik	23.812	25.0738	23.7635	22.5775
4930503O07Rik	0	0	0	0
4930504O13Rik	0	0	0	0
4930505A04Rik	0.0251776	0.0360877	0.0597008	0.0726258
4930505G20Rik	0	0	0	0
4930506C21Rik	3.08455	3.00369	2.95911	2.12816
4930506M07Rik	0.535341	0.621161	0.634588	0.514605
4930507D05Rik	1.35084	1.59605	1.76387	1.84296
4930507D10Rik	0	0	0	0
4930509E16Rik	0.183966	0.342787	0.327162	0.141508
4930509J09Rik	0	0	0	0
4930509K18Rik	0	0	0	0
4930511A02Rik	0	0	0	0
4930511E03Rik	0.0179127	0.0128373	0.0318557	0.0344465
4930511M06Rik	1.3482	1.36189	1.79588	1.58051
4930512B01Rik	0.0596893	0	0.0176937	0.0430448
4930513D17Rik	0.0909697	0	0.0431411	0
4930513N10Rik	0.594075	0.701236	0.464029	0.651852
4930513O06Rik	0	0	0	0
4930515B02Rik	0	0	0	0
4930515G01Rik	1.10995	0.745742	1.02808	0.983853
4930515G16Rik	0	0	0	0
4930515L03Rik	0	0	0	0
4930515L19Rik	0	0	0	0
4930517E11Rik	0	0	0	0
4930518P08Rik	0	0.0265294	0.0219441	0.0355933
4930519D14Rik	0	0	0	0
4930519F09Rik	0.352106	0.310573	0.513789	0.507831
4930519F16Rik	0.396361	0.676325	0.827958	0.68962
4930519F24Rik	0	0	0	0
4930519G04Rik	0.553685	0.595207	0.433722	0.617935
4930519H02Rik	0	0	0	0
4930520O04Rik	0.652793	0.497077	0.580457	0.549213
4930520P13Rik	0	0	0	0
4930521E06Rik	0	0	0	0
4930522H14Rik	0	0	0	0
4930522O17Rik	0	0	0	0
4930523C07Rik	6.43136	6.90587	5.48322	5.4931
4930523O13Rik	0	0	0	0
4930524B15Rik	0.010349	0.0148335	0	0
4930524C18Rik	0	0	0	0
4930524N10Rik	0	0	0	0
4930524O05Rik	0	0.0670088	0	0
4930524O08Rik	0	0	0	0
4930525D18Rik	0	0	0	0
4930525G20Rik	0.156651	0.252598	0.193463	0.257313
4930525M21Rik	0	0	0	0
4930526I15Rik	2.31803	2.30838	2.21538	2.29087
4930526L06Rik	0	0	0	0
4930527F14Rik	0	0	0	0
4930527G23Rik	0	0	0	0
4930528A17Rik	0.104168	0.108586	0.157183	0.100159
4930528D03Rik	0.280703	0.226315	0.249599	0.236162
4930528P14Rik	0	0	0	0
4930529C04Rik	0	0	0	0
4930529K09Rik	0	0	0	0
4930529L06Rik	0	0	0	0
4930529M08Rik	0.0133829	0.019182	0.0158667	0
4930532M18Rik	0	0	0	0
4930533B01Rik	0	0	0.0261012	0
4930533P14Rik	0	0	0	0
4930538K18Rik	0.0419083	0.0400454	0.0331241	0.0537271
4930539C22Rik	0	0	0	0
4930539E08Rik	0.0289671	0.017794	0.029437	0.0318311
4930539J05Rik	5.96135	5.90189	4.44465	4.49098
4930539M17Rik	0	0	0	0
4930539N22Rik	0	0	0	0
4930540M03Rik	0	0	0	0
4930542C21Rik	0	0	0	0
4930542D17Rik	0.31363	0.337149	0.520571	0.346792
4930543E12Rik	0	0	0.0528127	0.0713849
4930544D05Rik	0	0.0579181	0	0
4930544G11Rik	0	0	0	0
4930544M13Rik	0.120262	0.0430936	0.0534681	0.0144542
4930545E07Rik	0	0	0	0
4930545H06Rik	0	0	0	0
4930545L23Rik	0.0711389	0.0793061	0.140569	0.129202
4930546C10Rik	0	0	0	0
4930546K05Rik	0	0	0	0
4930547E08Rik	0.0538123	0	0	0
4930547E14Rik	0	0	0	0
4930548G14Rik	0	0	0	0
4930548H24Rik	0.029697	0	0.0176042	0.014277
4930548J01Rik	0	0	0	0
4930548K13Rik	0	0	0	0
4930549C01Rik	0	0	0	0
4930549G23Rik	5.69235	7.32924	7.43512	6.72561
4930550C14Rik	0.650381	0.9574	1.08369	0.777461
4930550L24Rik	0.212406	0.304446	0.283305	0.0510577
4930552N02Rik	0	0	0	0
4930552P12Rik	0.023775	0.0227182	0	0.0380999
4930553E22Rik	0	0	0	0
4930554C24Rik	0	0	0	0
4930555B11Rik	0	0	0	0
4930555G01Rik	0.00975977	0	0.0231422	0
4930556C24Rik	0	0	0	0
4930556G01Rik	0	0	0	0
4930556J02Rik	0	0	0	0
4930556M19Rik	2.20432	1.97508	1.48521	1.34803
4930556N09Rik	0	0	0.0530808	0
4930557A04Rik	0	0	0.062143	0
4930557J02Rik	0	0.0597564	0	0
4930558C23Rik	0	0	0	0
4930558G05Rik	0	0	0	0
4930558J18Rik	0.481592	0.535316	0.512709	0.434706
4930558K02Rik	0	0	0	0
4930562C15Rik	0.0050113	0.0143656	0	0.0144553
4930562F07Rik	5.0434	5.21409	4.07409	4.21948
4930563D23Rik	0.0293568	0.0105194	0.00870128	0
4930563E18Rik	0.0134622	0	0.0319215	0.0129441
4930563E22Rik	0.157757	0.133995	0.159327	0.235955
4930563F08Rik	0	0	0	0
4930563M20Rik	0	0	0	0
4930564B18Rik	0	0	0	0
4930564C03Rik	0	0	0	0
4930564D02Rik	0	0	0	0
4930565D16Rik	0	0	0	0
4930565N06Rik	0.156019	0.247165	0.311537	0.292133
4930567H12Rik	0.0241727	0	0.057318	0.0464847
4930567H17Rik	0	0	0	0
4930567J20Rik	0	0	0	0
4930567K20Rik	0	0	0	0
4930568D16Rik	0	0	0	0
4930568E12Rik	0	0	0	0
4930568G15Rik	0	0	0	0
4930570G19Rik	0	0	0	0
4930571K23Rik	0	0	0	0
4930571O06Rik	0	0	0	0
4930572K03Rik	0	0	0	0
4930572O03Rik	0	0	0	0
4930572O13Rik	0	0	0	0
4930573O16Rik	0	0	0	0
4930577N17Rik	1.73682	1.78589	1.53691	2.28714
4930578C19Rik	6.26272	7.13224	8.16754	7.18223
4930578E11Rik	0.0375272	0.0672358	0.066738	0.0180414
4930578I06Rik	0.0657003	0	0	0.0631716
4930578M01Rik	0.15493	0.0740217	0.061228	0
4930578N18Rik	0	0	0	0
4930579F01Rik	0	0	0	0
4930579G18Rik	2.29708	2.23639	2.07252	2.29202
4930579G24Rik	7.94421	7.59599	6.18552	6.20377
4930579K19Rik	0.114917	0.219618	0.113537	0.110494
4930581F22Rik	1.23957	1.42137	1.09732	1.04884
4930583K01Rik	0	0.0383178	0.0633901	0.102819
4930583P06Rik	0	0	0	0
4930584F24Rik	0	0	0	0
4930590J08Rik	0.0398492	0.0571167	0.0269971	0.0492628
4930590L20Rik	0	0	0	0
4930591A17Rik	0	0	0	0
4930592A05Rik	1.78831	1.84943	1.90552	2.11126
4930592I03Rik	0	0	0.0274887	0
4930593A02Rik	0	0.0354491	0	0
4930593C16Rik	0	0	0	0
4930594C11Rik	0.0498441	0.0204122	0.0590948	0.0205396
4930595M18Rik	0	0	0	0
4930596D02Rik	0	0	0	0
4930596I21Rik	0	0	0	0
4930597G03Rik	0	0	0	0
4930598F16Rik	0	0	0	0
4930599N23Rik	0.402781	0.346389	0.541205	0.516372
4931402G19Rik	0.601324	0.785842	0.712925	0.654704
4931403E22Rik	0.195519	0.168145	0.139083	0.112796
4931403G20Rik	0.0120943	0	0.0143414	0.0349113
4931406B18Rik	0.0144711	0.0207418	0.0114379	0.0139142
4931406C07Rik	16.893	17.3306	16.7121	15.8601
4931406H21Rik	0.0248577	0.0427549	0.0589421	0.0573623
4931406P16Rik	63.9609	63.2769	53.87	53.9279
4931408C20Rik	0.0704293	0.0883294	0.396627	0.283572
4931408D14Rik	0	0	0	0.00611654
4931409K22Rik	0	0	0.00873267	0.00708205
4931412M21	0	0	0	0
4931414P19Rik	2.12845	2.13225	2.08028	2.36928
4931417E11Rik	0	0	0	0
4931419H13Rik	0	0	0	0
4931420L22Rik	0	0	0	0
4931423N10Rik	0.011088	0.0158926	0	0.0213224
4931428F04Rik	9.32847	9.09324	10.4777	10.9826
4931428L18Rik	0	0	0.0241862	0
4931429I11Rik	0	0	0	0
4931429L15Rik	0.00990881	0	0.0117478	0.00952744
4931429P17Rik	0	0	0	0
4931430N09Rik	0	0	0	0
4931431B13Rik	0	0	0	0
4931431C16Rik	0.179421	0.164588	0.136141	0.117311
4931431F19Rik	0	0	0	0
4931440F15Rik	0.0118341	0	0.00701523	0.0113798
4931440J10Rik	0	0.037872	0.093979	0.0508112
4931440L10Rik	0	0	0	0
4931440P22Rik	0.351172	0.251671	0.351292	0.358759
4932411E22Rik	0	0	0	0
4932411N23Rik	0	0	0	0
4932412D23Rik	0.023284	0.0133494	0.0220843	0.0402982
4932413F04Rik	0	0	0	0
4932414J04Rik	0	0	0	0.0061134
4932414N04Rik	0	0	0	0
4932415M13Rik	0	0	0	0
4932416H05Rik	0.862011	0.883817	0.738521	0.786485
4932416K20Rik	0	0	0	0
4932418E24Rik	0	0	0	0
4932429P05Rik	0	0	0	0
4932435O22Rik	0	0	0	0
4932438A13Rik	4.47403	5.16706	5.02686	5.34471
4932438H23Rik	0	0	0	0
4932441J04Rik	0	0	0	0.0334263
4932443I19Rik	0	0	0	0
4932702P03Rik	0.037336	0	0	0
4933400A11Rik	0.0176977	0	0	0.0170166
4933400B14Rik	0	0	0	0
4933400C23Rik	0	0	0	0
4933400F21Rik	0.0053319	0	0.00632145	0.0307601
4933400L20Rik	0	0	0	0
4933401B06Rik	0	0	0	0
4933401D09Rik	0	0	0.0192051	0.0155753
4933401H06Rik	0	0	0	0
4933402C06Rik	0	0	0	0
4933402D24Rik	0.0351064	0.0335458	0.0693697	0.0562587
4933402E13Rik	0	0	0	0
4933402J07Rik	0.0665018	0	0	0.0639423
4933402J10Rik	0	0	0	0
4933402J15Rik	0	0	0	0
4933402N03Rik	0	0	0	0
4933402N22Rik	0	0	0	0
4933402P03Rik	0	0	0	0
4933403O08Rik	0	0	0	0
4933404G15Rik	0	0	0	0
4933404K08Rik	0	0	0	0
4933404O12Rik	1.41817	1.61095	1.25817	1.59549
4933405D12Rik	0.289605	0.23061	0.228902	0.278459
4933405E24Rik	0	0	0	0
4933405L10Rik	0.236825	0.141436	0.0701943	0.189758
4933405O20Rik	0	0	0	0
4933406C10Rik	0.0508357	0.018216	0.0301352	0.0977583
4933406D12Rik	0	0	0	0.0327372
4933406F09Rik	0	0	0	0
4933406G16Rik	0	0	0	0
4933406I18Rik	0.0259306	0.0371679	0.0922339	0.0997355
4933406J08Rik	0	0	0	0.00915786
4933406J10Rik	0	0	0.027559	0
4933406K04Rik	0	0	0	0
4933406M09Rik	0	0	0	0.0223024
4933407E24Rik	0	0	0	0
4933407G14Rik	0	0	0	0
4933407I05Rik	0	0	0	0
4933407K13Rik	1.36299	1.34618	1.22214	1.34357
4933407L21Rik	0.307744	0.330822	0.319251	0.14795
4933408B17Rik	0.10942	0.217156	0.169644	0.226604
4933408J17Rik	1.24008	1.44711	1.34011	1.07628
